Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1370450,-,-,-,-20.23,-70.14,0,11,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.4
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Solar Zenith Angle
2022,3,5,17,30,1035,119,959,30.5,5.300000000000001,17.21
2022,3,5,18,30,943,119,932,30.1,5.300000000000001,27.89
2022,3,5,19,30,785,111,892,29.5,5.2,41.01
2022,3,5,20,30,571,99,820,28.700000000000003,4.800000000000001,54.81
2022,3,5,21,30,324,78,682,27.6,4.4,68.83
2022,3,5,22,30,84,40,352,26.3,3.9,82.82000000000001
2022,3,5,23,30,0,0,0,25.700000000000003,3.6,96.94
2022,3,6,0,30,0,0,0,24.6,2.2,110.74
2022,3,6,1,30,0,0,0,24.200000000000003,1.5,124.12
2022,3,6,2,30,0,0,0,23.9,1.3,136.65
2022,3,6,3,30,0,0,0,23.700000000000003,1.4,147.31
2022,3,6,4,30,0,0,0,23.3,1.4,153.69
2022,3,6,5,30,0,0,0,23.0,1.4,152.6
2022,3,6,6,30,0,0,0,22.8,1.3,144.73
2022,3,6,7,30,0,0,0,22.8,1.2000000000000002,133.41
2022,3,6,8,30,0,0,0,22.700000000000003,1.2000000000000002,120.58
2022,3,6,9,30,0,0,0,22.700000000000003,1.3,107.06
2022,3,6,10,30,0,0,0,23.6,1.5,93.2
2022,3,6,11,30,143,55,463,25.5,2.0,79.10000000000001
2022,3,6,12,30,392,87,724,27.200000000000003,2.6,65.08
2022,3,6,13,30,634,103,845,28.700000000000003,3.2,51.120000000000005
2022,3,6,14,30,835,114,909,29.700000000000003,3.8,37.47
2022,3,6,15,30,950,192,834,30.3,4.2,24.8
2022,3,6,16,30,1016,194,854,30.6,4.6000000000000005,15.8
2022,3,6,17,30,1006,191,855,30.5,4.9,17.57
2022,3,6,18,30,892,252,727,30.200000000000003,5.0,28.16
2022,3,6,19,30,737,224,682,29.5,5.0,41.23
2022,3,6,20,30,531,186,601,28.6,4.800000000000001,55.0
2022,3,6,21,30,293,134,443,27.3,4.5,69.01
2022,3,6,22,30,69,52,136,25.9,4.0,83.01
2022,3,6,23,30,0,0,0,25.3,3.7,97.14
2022,3,7,0,30,0,0,0,24.5,2.3000000000000003,110.95
2022,3,7,1,30,0,0,0,24.200000000000003,1.5,124.36
2022,3,7,2,30,0,0,0,24.0,1.2000000000000002,136.93
2022,3,7,3,30,0,0,0,23.8,1.1,147.66
2022,3,7,4,30,0,0,0,23.700000000000003,1.2000000000000002,154.08
2022,3,7,5,30,0,0,0,23.5,1.2000000000000002,152.95000000000002
2022,3,7,6,30,0,0,0,23.3,1.2000000000000002,144.98
2022,3,7,7,30,0,0,0,23.3,1.3,133.58
2022,3,7,8,30,0,0,0,23.3,1.2000000000000002,120.71
2022,3,7,9,30,0,0,0,23.4,1.2000000000000002,107.16
2022,3,7,10,30,0,0,0,24.1,1.3,93.28
2022,3,7,11,30,127,75,278,25.6,1.5,79.17
2022,3,7,12,30,367,130,564,27.4,2.0,65.15
2022,3,7,13,30,604,158,711,29.1,2.9000000000000004,51.21
2022,3,7,14,30,806,171,801,30.200000000000003,3.7,37.59
2022,3,7,15,30,962,134,914,30.8,4.3,25.0
2022,3,7,16,30,1030,134,933,31.1,4.7,16.15
2022,3,7,17,30,1018,131,933,31.200000000000003,4.9,17.94
2022,3,7,18,30,927,134,902,30.9,4.9,28.43
2022,3,7,19,30,767,124,858,30.4,4.800000000000001,41.45
2022,3,7,20,30,555,109,783,29.5,4.800000000000001,55.2
2022,3,7,21,30,310,85,634,28.3,4.5,69.2
2022,3,7,22,30,76,41,288,26.9,4.1000000000000005,83.19
2022,3,7,23,30,0,0,0,26.200000000000003,3.8,97.34
2022,3,8,0,30,0,0,0,25.3,2.4000000000000004,111.16
2022,3,8,1,30,0,0,0,25.0,1.6,124.6
2022,3,8,2,30,0,0,0,24.8,1.2000000000000002,137.22
2022,3,8,3,30,0,0,0,24.6,1.1,148.0
2022,3,8,4,30,0,0,0,24.4,1.2000000000000002,154.48
2022,3,8,5,30,0,0,0,24.200000000000003,1.3,153.29
2022,3,8,6,30,0,0,0,23.9,1.4,145.22
2022,3,8,7,30,0,0,0,23.8,1.5,133.75
2022,3,8,8,30,0,0,0,23.8,1.6,120.83
2022,3,8,9,30,0,0,0,23.9,1.6,107.26
2022,3,8,10,30,0,0,0,25.1,1.7000000000000002,93.36
2022,3,8,11,30,94,68,137,27.1,2.0,79.24
2022,3,8,12,30,382,86,705,28.9,2.4000000000000004,65.23
2022,3,8,13,30,621,104,827,30.3,3.0,51.3
2022,3,8,14,30,820,116,890,31.200000000000003,3.8,37.72
2022,3,8,15,30,942,166,857,31.700000000000003,4.5,25.2
2022,3,8,16,30,1008,172,872,31.8,4.9,16.5
2022,3,8,17,30,996,171,869,31.700000000000003,5.2,18.31
2022,3,8,18,30,889,213,770,31.3,5.2,28.7
2022,3,8,19,30,734,194,722,30.8,5.0,41.67
2022,3,8,20,30,527,164,640,30.0,4.800000000000001,55.4
2022,3,8,21,30,289,120,481,28.8,4.5,69.39
2022,3,8,22,30,66,48,159,27.4,4.1000000000000005,83.38
2022,3,8,23,30,0,0,0,26.700000000000003,3.9,97.53
2022,3,9,0,30,0,0,0,25.5,2.3000000000000003,111.38
2022,3,9,1,30,0,0,0,25.1,1.5,124.84
2022,3,9,2,30,0,0,0,24.8,1.1,137.5
2022,3,9,3,30,0,0,0,24.5,1.1,148.35
2022,3,9,4,30,0,0,0,24.200000000000003,1.1,154.87
2022,3,9,5,30,0,0,0,23.9,1.0,153.63
2022,3,9,6,30,0,0,0,23.700000000000003,1.0,145.46
2022,3,9,7,30,0,0,0,23.6,1.1,133.91
2022,3,9,8,30,0,0,0,23.5,1.1,120.95
2022,3,9,9,30,0,0,0,23.5,1.2000000000000002,107.35
2022,3,9,10,30,0,0,0,24.200000000000003,1.4,93.44
2022,3,9,11,30,129,67,333,25.8,2.0,79.32000000000001
2022,3,9,12,30,369,114,612,27.6,2.5,65.31
2022,3,9,13,30,604,140,744,29.3,3.2,51.39
2022,3,9,14,30,801,158,815,30.4,3.8,37.85
2022,3,9,15,30,947,144,889,31.1,4.5,25.41
2022,3,9,16,30,1013,150,901,31.5,5.0,16.85
2022,3,9,17,30,998,153,892,31.4,5.300000000000001,18.68
2022,3,9,18,30,909,149,869,31.1,5.4,28.98
2022,3,9,19,30,748,142,815,30.5,5.300000000000001,41.9
2022,3,9,20,30,537,125,728,29.6,5.1000000000000005,55.6
2022,3,9,21,30,295,97,567,28.5,4.7,69.58
2022,3,9,22,30,67,43,216,27.1,4.2,83.57000000000001
2022,3,9,23,30,0,0,0,26.3,3.9,97.73
2022,3,10,0,30,0,0,0,25.200000000000003,2.5,111.59
2022,3,10,1,30,0,0,0,24.8,1.7000000000000002,125.08
2022,3,10,2,30,0,0,0,24.6,1.4,137.79
2022,3,10,3,30,0,0,0,24.5,1.4,148.69
2022,3,10,4,30,0,0,0,24.4,1.4,155.27
2022,3,10,5,30,0,0,0,24.200000000000003,1.5,153.98
2022,3,10,6,30,0,0,0,23.9,1.5,145.70000000000002
2022,3,10,7,30,0,0,0,23.6,1.6,134.08
2022,3,10,8,30,0,0,0,23.4,1.6,121.07
2022,3,10,9,30,0,0,0,23.3,1.6,107.44
2022,3,10,10,30,0,0,0,24.0,1.8,93.52
2022,3,10,11,30,78,67,60,25.4,2.4000000000000004,79.39
2022,3,10,12,30,275,166,260,27.1,3.1,65.38
2022,3,10,13,30,575,152,681,28.9,3.8,51.48
2022,3,10,14,30,801,142,836,30.3,4.4,37.98
2022,3,10,15,30,885,307,641,31.0,4.9,25.62
2022,3,10,16,30,884,403,503,31.3,5.2,17.21
2022,3,10,17,30,842,401,467,31.4,5.1000000000000005,19.05
2022,3,10,18,30,855,268,672,31.200000000000003,5.0,29.26
2022,3,10,19,30,700,246,612,30.700000000000003,4.9,42.13
2022,3,10,20,30,396,242,276,29.9,4.9,55.81
2022,3,10,21,30,220,132,253,28.700000000000003,4.9,69.78
2022,3,10,22,30,30,30,0,27.200000000000003,4.7,83.76
2022,3,10,23,30,0,0,0,26.5,4.6000000000000005,97.94
2022,3,11,0,30,0,0,0,25.3,3.5,111.81
2022,3,11,1,30,0,0,0,24.9,2.9000000000000004,125.32
2022,3,11,2,30,0,0,0,24.6,2.2,138.07
2022,3,11,3,30,0,0,0,24.3,1.7000000000000002,149.04
2022,3,11,4,30,0,0,0,24.0,1.7000000000000002,155.67000000000002
2022,3,11,5,30,0,0,0,23.700000000000003,1.9,154.32
2022,3,11,6,30,0,0,0,23.5,1.9,145.93
2022,3,11,7,30,0,0,0,23.4,1.9,134.24
2022,3,11,8,30,0,0,0,23.3,1.8,121.19
2022,3,11,9,30,0,0,0,23.1,1.6,107.54
2022,3,11,10,30,0,0,0,23.6,1.7000000000000002,93.6
2022,3,11,11,30,67,64,15,24.9,2.1,79.46000000000001
2022,3,11,12,30,352,128,539,26.6,2.7,65.46000000000001
2022,3,11,13,30,585,155,691,28.4,3.5,51.58
2022,3,11,14,30,780,171,774,29.8,4.3,38.11
2022,3,11,15,30,929,144,872,30.3,4.7,25.83
2022,3,11,16,30,995,148,888,30.5,4.800000000000001,17.57
2022,3,11,17,30,983,149,884,30.5,4.7,19.43
2022,3,11,18,30,887,168,826,30.3,4.7,29.55
2022,3,11,19,30,732,155,780,29.700000000000003,4.7,42.36
2022,3,11,20,30,522,135,693,28.8,4.800000000000001,56.02
2022,3,11,21,30,198,137,177,27.4,4.7,69.97
2022,3,11,22,30,39,36,30,25.9,4.3,83.96000000000001
2022,3,11,23,30,0,0,0,25.1,4.0,98.14
2022,3,12,0,30,0,0,0,24.1,2.4000000000000004,112.03
2022,3,12,1,30,0,0,0,23.9,1.7000000000000002,125.57
2022,3,12,2,30,0,0,0,23.8,1.3,138.35
2022,3,12,3,30,0,0,0,23.700000000000003,1.2000000000000002,149.39
2022,3,12,4,30,0,0,0,23.5,1.2000000000000002,156.07
2022,3,12,5,30,0,0,0,23.3,1.2000000000000002,154.66
2022,3,12,6,30,0,0,0,23.200000000000003,1.2000000000000002,146.16
2022,3,12,7,30,0,0,0,23.1,1.2000000000000002,134.39
2022,3,12,8,30,0,0,0,23.0,1.2000000000000002,121.3
2022,3,12,9,30,0,0,0,23.0,1.1,107.62
2022,3,12,10,30,0,0,0,23.4,1.3,93.67
2022,3,12,11,30,121,70,277,24.5,1.7000000000000002,79.53
2022,3,12,12,30,356,122,564,25.8,2.2,65.54
2022,3,12,13,30,590,148,713,27.3,2.9000000000000004,51.67
2022,3,12,14,30,788,161,798,28.8,3.5,38.24
2022,3,12,15,30,930,150,868,29.9,3.9,26.05
2022,3,12,16,30,994,155,881,30.3,4.0,17.93
2022,3,12,17,30,979,157,873,30.4,4.0,19.8
2022,3,12,18,30,884,169,824,30.200000000000003,4.2,29.84
2022,3,12,19,30,724,160,767,29.8,4.3,42.6
2022,3,12,20,30,513,142,667,29.1,4.3,56.23
2022,3,12,21,30,146,131,43,28.0,4.2,70.17
2022,3,12,22,30,34,34,0,26.6,3.9,84.15
2022,3,12,23,30,0,0,0,25.9,3.8,98.34
2022,3,13,0,30,0,0,0,24.8,2.6,112.25
2022,3,13,1,30,0,0,0,24.4,1.9,125.81
2022,3,13,2,30,0,0,0,24.1,1.3,138.64
2022,3,13,3,30,0,0,0,24.1,1.1,149.73
2022,3,13,4,30,0,0,0,24.0,1.4,156.46
2022,3,13,5,30,0,0,0,23.9,1.6,155.0
2022,3,13,6,30,0,0,0,23.700000000000003,1.5,146.39
2022,3,13,7,30,0,0,0,23.6,1.1,134.55
2022,3,13,8,30,0,0,0,23.5,1.0,121.41
2022,3,13,9,30,0,0,0,23.3,1.3,107.71
2022,3,13,10,30,0,0,0,23.8,1.9,93.75
2022,3,13,11,30,68,64,21,25.1,2.6,79.60000000000001
2022,3,13,12,30,356,104,610,26.8,3.1,65.61
2022,3,13,13,30,590,123,755,28.5,3.7,51.77
2022,3,13,14,30,786,135,831,29.6,4.2,38.38
2022,3,13,15,30,924,133,882,30.0,4.6000000000000005,26.27
2022,3,13,16,30,988,136,897,29.9,4.7,18.29
2022,3,13,17,30,975,136,894,29.5,4.5,20.18
2022,3,13,18,30,882,141,856,29.1,4.3,30.14
2022,3,13,19,30,726,133,808,28.6,4.1000000000000005,42.84
2022,3,13,20,30,516,117,721,27.9,3.8,56.44
2022,3,13,21,30,165,135,90,27.0,3.6,70.38
2022,3,13,22,30,31,31,0,26.0,3.3000000000000003,84.35000000000001
2022,3,13,23,30,0,0,0,25.5,3.1,98.55
2022,3,14,0,30,0,0,0,24.6,2.1,112.46
2022,3,14,1,30,0,0,0,24.200000000000003,1.7000000000000002,126.05
2022,3,14,2,30,0,0,0,24.0,1.6,138.92000000000002
2022,3,14,3,30,0,0,0,23.8,1.8,150.08
2022,3,14,4,30,0,0,0,23.6,1.9,156.87
2022,3,14,5,30,0,0,0,23.3,1.9,155.33
2022,3,14,6,30,0,0,0,23.200000000000003,1.7000000000000002,146.62
2022,3,14,7,30,0,0,0,23.0,1.4,134.7
2022,3,14,8,30,0,0,0,22.9,1.2000000000000002,121.52
2022,3,14,9,30,0,0,0,22.9,1.2000000000000002,107.8
2022,3,14,10,30,0,0,0,23.6,1.5,93.82
2022,3,14,11,30,123,68,306,25.0,2.0,79.67
2022,3,14,12,30,364,114,606,26.5,2.4000000000000004,65.69
2022,3,14,13,30,601,137,752,27.9,3.0,51.86
2022,3,14,14,30,801,151,831,29.1,3.6,38.52
2022,3,14,15,30,945,143,896,29.8,4.0,26.49
2022,3,14,16,30,1007,147,907,30.200000000000003,4.3,18.66
2022,3,14,17,30,993,148,902,30.3,4.4,20.56
2022,3,14,18,30,900,143,877,30.200000000000003,4.5,30.43
2022,3,14,19,30,739,135,828,29.700000000000003,4.6000000000000005,43.09
2022,3,14,20,30,526,118,741,28.9,4.4,56.66
2022,3,14,21,30,283,91,579,27.700000000000003,4.2,70.58
2022,3,14,22,30,56,37,206,26.200000000000003,3.8,84.54
2022,3,14,23,30,0,0,0,25.5,3.6,98.75
2022,3,15,0,30,0,0,0,24.4,2.6,112.68
2022,3,15,1,30,0,0,0,24.1,2.2,126.29
2022,3,15,2,30,0,0,0,23.8,2.1,139.21
2022,3,15,3,30,0,0,0,23.5,2.2,150.43
2022,3,15,4,30,0,0,0,23.3,2.1,157.27
2022,3,15,5,30,0,0,0,23.200000000000003,1.8,155.67000000000002
2022,3,15,6,30,0,0,0,23.1,1.6,146.84
2022,3,15,7,30,0,0,0,22.9,1.4,134.84
2022,3,15,8,30,0,0,0,22.700000000000003,1.4,121.63
2022,3,15,9,30,0,0,0,22.6,1.4,107.88
2022,3,15,10,30,0,0,0,23.200000000000003,2.0,93.89
2022,3,15,11,30,122,66,311,24.8,2.7,79.74
2022,3,15,12,30,361,114,603,26.5,3.2,65.77
2022,3,15,13,30,598,138,746,28.200000000000003,3.7,51.96
2022,3,15,14,30,795,152,823,29.3,4.2,38.66
2022,3,15,15,30,939,139,896,30.0,4.6000000000000005,26.72
2022,3,15,16,30,1002,146,905,30.200000000000003,4.800000000000001,19.02
2022,3,15,17,30,986,152,893,30.200000000000003,4.800000000000001,20.94
2022,3,15,18,30,895,144,874,30.0,4.800000000000001,30.73
2022,3,15,19,30,734,139,818,29.4,4.800000000000001,43.34
2022,3,15,20,30,519,125,722,28.6,4.6000000000000005,56.88
2022,3,15,21,30,274,97,537,27.4,4.2,70.79
2022,3,15,22,30,51,37,152,26.1,3.7,84.74
2022,3,15,23,30,0,0,0,25.4,3.4000000000000004,98.96
2022,3,16,0,30,0,0,0,24.4,2.3000000000000003,112.9
2022,3,16,1,30,0,0,0,24.0,1.8,126.54
2022,3,16,2,30,0,0,0,23.700000000000003,1.7000000000000002,139.49
2022,3,16,3,30,0,0,0,23.4,1.8,150.78
2022,3,16,4,30,0,0,0,23.200000000000003,1.7000000000000002,157.67000000000002
2022,3,16,5,30,0,0,0,23.1,1.6,156.0
2022,3,16,6,30,0,0,0,23.0,1.3,147.05
2022,3,16,7,30,0,0,0,23.0,1.1,134.99
2022,3,16,8,30,0,0,0,23.0,0.9,121.73
2022,3,16,9,30,0,0,0,23.0,1.0,107.96
2022,3,16,10,30,0,0,0,23.5,1.4,93.97
2022,3,16,11,30,114,73,231,24.700000000000003,2.1,79.81
2022,3,16,12,30,346,134,519,26.200000000000003,2.6,65.85
2022,3,16,13,30,579,161,679,27.8,3.3000000000000003,52.06
2022,3,16,14,30,776,174,772,29.0,4.1000000000000005,38.8
2022,3,16,15,30,924,153,865,29.700000000000003,4.5,26.95
2022,3,16,16,30,987,157,880,30.1,4.7,19.39
2022,3,16,17,30,972,157,874,30.200000000000003,4.7,21.33
2022,3,16,18,30,885,142,866,30.1,4.800000000000001,31.04
2022,3,16,19,30,724,133,815,29.700000000000003,4.9,43.59
2022,3,16,20,30,511,118,723,28.8,4.9,57.1
2022,3,16,21,30,268,91,543,27.6,4.7,70.99
2022,3,16,22,30,48,34,159,26.200000000000003,4.1000000000000005,84.94
2022,3,16,23,30,0,0,0,25.5,3.7,99.17
2022,3,17,0,30,0,0,0,24.5,2.5,113.12
2022,3,17,1,30,0,0,0,24.200000000000003,2.0,126.78
2022,3,17,2,30,0,0,0,23.9,1.9,139.77
2022,3,17,3,30,0,0,0,23.700000000000003,1.9,151.12
2022,3,17,4,30,0,0,0,23.6,1.9,158.07
2022,3,17,5,30,0,0,0,23.5,2.0,156.33
2022,3,17,6,30,0,0,0,23.4,2.0,147.27
2022,3,17,7,30,0,0,0,23.3,2.0,135.13
2022,3,17,8,30,0,0,0,23.200000000000003,2.0,121.83
2022,3,17,9,30,0,0,0,23.200000000000003,2.1,108.04
2022,3,17,10,30,0,0,0,23.700000000000003,2.5,94.04
2022,3,17,11,30,113,69,251,24.8,3.2,79.88
2022,3,17,12,30,345,124,541,26.1,3.7,65.93
2022,3,17,13,30,578,150,698,27.1,4.2,52.16
2022,3,17,14,30,773,162,786,27.9,4.7,38.95
2022,3,17,15,30,906,175,822,28.5,4.9,27.19
2022,3,17,16,30,970,176,843,28.9,4.800000000000001,19.76
2022,3,17,17,30,956,174,842,29.200000000000003,4.6000000000000005,21.71
2022,3,17,18,30,858,187,786,29.200000000000003,4.4,31.34
2022,3,17,19,30,699,172,731,28.9,4.2,43.84
2022,3,17,20,30,490,150,630,28.3,3.9,57.33
2022,3,17,21,30,253,111,441,27.3,3.5,71.2
2022,3,17,22,30,42,34,88,26.1,3.1,85.14
2022,3,17,23,30,0,0,0,25.5,3.0,99.37
2022,3,18,0,30,0,0,0,24.5,2.2,113.34
2022,3,18,1,30,0,0,0,24.1,2.1,127.02
2022,3,18,2,30,0,0,0,23.9,2.1,140.05
2022,3,18,3,30,0,0,0,23.700000000000003,2.1,151.47
2022,3,18,4,30,0,0,0,23.6,2.2,158.47
2022,3,18,5,30,0,0,0,23.5,2.2,156.66
2022,3,18,6,30,0,0,0,23.5,2.3000000000000003,147.48
2022,3,18,7,30,0,0,0,23.5,2.3000000000000003,135.27
2022,3,18,8,30,0,0,0,23.5,2.4000000000000004,121.93
2022,3,18,9,30,0,0,0,23.5,2.6,108.12
2022,3,18,10,30,0,0,0,23.700000000000003,2.8000000000000003,94.11
2022,3,18,11,30,106,74,184,24.6,3.3000000000000003,79.95
2022,3,18,12,30,332,147,455,25.700000000000003,3.9,66.01
2022,3,18,13,30,559,183,616,26.6,4.4,52.26
2022,3,18,14,30,752,200,712,27.3,4.7,39.09
2022,3,18,15,30,898,177,812,27.8,4.800000000000001,27.42
2022,3,18,16,30,963,176,839,28.1,4.6000000000000005,20.12
2022,3,18,17,30,953,169,847,28.3,4.3,22.1
2022,3,18,18,30,857,182,794,28.3,4.0,31.65
2022,3,18,19,30,702,163,751,28.200000000000003,3.7,44.09
2022,3,18,20,30,493,138,660,27.700000000000003,3.5,57.55
2022,3,18,21,30,254,102,477,26.8,3.1,71.41
2022,3,18,22,30,41,33,106,25.700000000000003,2.8000000000000003,85.34
2022,3,18,23,30,0,0,0,25.200000000000003,2.7,99.58
2022,3,19,0,30,0,0,0,24.3,1.9,113.56
2022,3,19,1,30,0,0,0,24.0,1.7000000000000002,127.26
2022,3,19,2,30,0,0,0,23.700000000000003,1.7000000000000002,140.33
2022,3,19,3,30,0,0,0,23.5,1.5,151.81
2022,3,19,4,30,0,0,0,23.4,1.4,158.87
2022,3,19,5,30,0,0,0,23.4,1.5,156.99
2022,3,19,6,30,0,0,0,23.3,1.5,147.68
2022,3,19,7,30,0,0,0,23.3,1.4,135.4
2022,3,19,8,30,0,0,0,23.200000000000003,1.3,122.03
2022,3,19,9,30,0,0,0,23.1,1.4,108.2
2022,3,19,10,30,0,0,0,23.5,1.8,94.17
2022,3,19,11,30,108,72,210,24.6,2.3000000000000003,80.02
2022,3,19,12,30,336,135,496,26.1,2.7,66.09
2022,3,19,13,30,567,163,661,27.5,3.3000000000000003,52.370000000000005
2022,3,19,14,30,761,175,756,28.6,3.9,39.24
2022,3,19,15,30,899,175,816,29.4,4.2,27.66
2022,3,19,16,30,961,177,837,29.8,4.4,20.49
2022,3,19,17,30,948,174,838,29.9,4.4,22.49
2022,3,19,18,30,848,194,771,29.700000000000003,4.5,31.96
2022,3,19,19,30,691,177,719,29.200000000000003,4.6000000000000005,44.35
2022,3,19,20,30,482,151,620,28.3,4.6000000000000005,57.78
2022,3,19,21,30,247,110,434,27.0,4.5,71.62
2022,3,19,22,30,37,31,80,25.6,4.2,85.54
2022,3,19,23,30,0,0,0,24.9,4.0,99.79
2022,3,20,0,30,0,0,0,24.1,2.8000000000000003,113.78
2022,3,20,1,30,0,0,0,23.9,2.3000000000000003,127.5
2022,3,20,2,30,0,0,0,23.8,2.1,140.61
2022,3,20,3,30,0,0,0,23.6,1.8,152.15
2022,3,20,4,30,0,0,0,23.5,1.5,159.27
2022,3,20,5,30,0,0,0,23.4,1.2000000000000002,157.31
2022,3,20,6,30,0,0,0,23.3,1.2000000000000002,147.89
2022,3,20,7,30,0,0,0,23.200000000000003,1.5,135.53
2022,3,20,8,30,0,0,0,23.200000000000003,1.8,122.12
2022,3,20,9,30,0,0,0,23.1,2.1,108.27
2022,3,20,10,30,0,0,0,23.700000000000003,2.6,94.24
2022,3,20,11,30,109,70,226,24.9,3.4000000000000004,80.09
2022,3,20,12,30,337,133,504,26.1,3.9,66.17
2022,3,20,13,30,564,167,652,27.1,4.5,52.47
2022,3,20,14,30,755,186,737,27.8,4.9,39.4
2022,3,20,15,30,896,170,822,28.200000000000003,4.9,27.9
2022,3,20,16,30,955,177,833,28.4,4.7,20.86
2022,3,20,17,30,937,178,824,28.6,4.5,22.87
2022,3,20,18,30,845,173,795,28.700000000000003,4.2,32.28
2022,3,20,19,30,688,160,741,28.5,4.0,44.61
2022,3,20,20,30,478,139,640,27.9,3.8,58.01
2022,3,20,21,30,243,102,452,27.0,3.5,71.84
2022,3,20,22,30,36,29,86,25.9,3.1,85.74
2022,3,20,23,30,0,0,0,25.4,2.8000000000000003,100.0
2022,3,21,0,30,0,0,0,24.6,1.9,113.99
2022,3,21,1,30,0,0,0,24.1,1.7000000000000002,127.74
2022,3,21,2,30,0,0,0,23.8,1.5,140.89
2022,3,21,3,30,0,0,0,23.5,1.5,152.5
2022,3,21,4,30,0,0,0,23.4,1.7000000000000002,159.68
2022,3,21,5,30,0,0,0,23.3,2.1,157.63
2022,3,21,6,30,0,0,0,23.200000000000003,2.2,148.08
2022,3,21,7,30,0,0,0,23.200000000000003,2.2,135.66
2022,3,21,8,30,0,0,0,23.200000000000003,2.2,122.21
2022,3,21,9,30,0,0,0,23.200000000000003,2.3000000000000003,108.34
2022,3,21,10,30,0,0,0,23.5,2.6,94.31
2022,3,21,11,30,101,73,165,24.5,3.2,80.16
2022,3,21,12,30,322,149,429,25.8,3.8,66.25
2022,3,21,13,30,546,189,589,26.8,4.3,52.58
2022,3,21,14,30,736,206,687,27.5,4.4,39.55
2022,3,21,15,30,879,183,790,28.1,4.3,28.15
2022,3,21,16,30,942,183,814,28.700000000000003,4.1000000000000005,21.24
2022,3,21,17,30,927,179,814,29.1,3.9,23.26
2022,3,21,18,30,834,181,776,29.4,3.7,32.59
2022,3,21,19,30,679,165,726,29.4,3.6,44.87
2022,3,21,20,30,472,140,631,29.0,3.6,58.24
2022,3,21,21,30,239,102,446,27.9,3.7,72.05
2022,3,21,22,30,34,28,82,26.5,3.7,85.94
2022,3,21,23,30,0,0,0,25.700000000000003,3.6,100.21
2022,3,22,0,30,0,0,0,24.700000000000003,2.6,114.21
2022,3,22,1,30,0,0,0,24.3,2.4000000000000004,127.98
2022,3,22,2,30,0,0,0,24.0,2.5,141.16
2022,3,22,3,30,0,0,0,23.700000000000003,2.5,152.84
2022,3,22,4,30,0,0,0,23.6,2.5,160.08
2022,3,22,5,30,0,0,0,23.5,2.6,157.94
2022,3,22,6,30,0,0,0,23.5,2.7,148.28
2022,3,22,7,30,0,0,0,23.5,2.7,135.79
2022,3,22,8,30,0,0,0,23.5,2.7,122.3
2022,3,22,9,30,0,0,0,23.4,2.6,108.42
2022,3,22,10,30,0,0,0,23.8,2.7,94.37
2022,3,22,11,30,103,71,186,25.0,2.9000000000000004,80.22
2022,3,22,12,30,327,139,468,26.5,3.2,66.33
2022,3,22,13,30,553,172,628,27.9,3.6,52.69
2022,3,22,14,30,743,190,718,28.9,4.0,39.71
2022,3,22,15,30,882,176,803,29.6,4.2,28.4
2022,3,22,16,30,943,181,819,30.0,4.1000000000000005,21.61
2022,3,22,17,30,927,182,813,30.3,4.0,23.65
2022,3,22,18,30,834,183,776,30.3,3.9,32.910000000000004
2022,3,22,19,30,677,169,720,30.0,3.9,45.14
2022,3,22,20,30,468,146,617,29.200000000000003,3.9,58.47
2022,3,22,21,30,234,106,420,27.9,3.7,72.27
2022,3,22,22,30,30,26,63,26.4,3.4000000000000004,86.14
2022,3,22,23,30,0,0,0,25.700000000000003,3.2,100.41
2022,3,23,0,30,0,0,0,24.700000000000003,2.2,114.43
2022,3,23,1,30,0,0,0,24.5,1.9,128.21
2022,3,23,2,30,0,0,0,24.3,1.9,141.44
2022,3,23,3,30,0,0,0,24.0,2.1,153.18
2022,3,23,4,30,0,0,0,23.700000000000003,2.1,160.48
2022,3,23,5,30,0,0,0,23.6,1.9,158.26
2022,3,23,6,30,0,0,0,23.5,1.4,148.47
2022,3,23,7,30,0,0,0,23.6,1.0,135.91
2022,3,23,8,30,0,0,0,23.700000000000003,1.0,122.39
2022,3,23,9,30,0,0,0,23.700000000000003,1.3,108.49
2022,3,23,10,30,0,0,0,24.1,1.7000000000000002,94.44
2022,3,23,11,30,93,74,111,25.200000000000003,2.1,80.29
