Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Version
NSRDB,20012,-,-,-,26.25,73.05,5.5,0,5.5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,unknown
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Pressure
2022,7,18,7,30,101,101,0,31,0.3,9730
2022,7,18,8,30,272,228,81,32,0.3,9730
2022,7,18,9,30,566,295,379,33,0.3,9730
2022,7,18,10,30,772,260,597,34,0.3,9720
2022,7,18,11,30,880,275,634,34,0.3,9720
2022,7,18,12,30,927,281,649,34,0.2,9710
2022,7,18,13,30,910,279,644,33,0.2,9710
2022,7,18,14,30,829,268,618,33,0.2,9700
2022,7,18,15,30,198,192,7,33,0.2,9700
2022,7,18,16,30,91,91,0,32,0.2,9700
2022,7,18,17,30,54,54,0,31,0.2,9700
2022,7,18,18,30,20,20,0,31,0.2,9700
2022,7,18,19,30,0,0,0,30,0.3,9700
2022,7,18,20,30,0,0,0,30,0.3,9710
2022,7,18,21,30,0,0,0,29,0.3,9710
2022,7,18,22,30,0,0,0,29,0.3,9710
2022,7,18,23,30,0,0,0,28,0.3,9700
2022,7,19,0,30,0,0,0,28,0.3,9700
2022,7,19,1,30,0,0,0,28,0.3,9700
2022,7,19,2,30,0,0,0,28,0.3,9690
2022,7,19,3,30,0,0,0,28,0.3,9690
2022,7,19,4,30,0,0,0,27,0.3,9700
2022,7,19,5,30,0,0,0,27,0.3,9700
2022,7,19,6,30,37,36,6,28,0.3,9710
2022,7,19,7,30,196,141,167,30,0.3,9720
2022,7,19,8,30,420,194,424,31,0.3,9720
2022,7,19,9,30,590,261,461,32,0.3,9720
2022,7,19,10,30,518,392,146,32,0.3,9710
2022,7,19,11,30,548,455,97,33,0.3,9700
2022,7,19,12,30,588,449,139,33,0.3,9690
2022,7,19,13,30,498,382,118,33,0.3,9680
2022,7,19,14,30,782,301,529,33,0.3,9680
2022,7,19,15,30,540,343,250,33,0.3,9680
2022,7,19,16,30,508,218,467,32,0.3,9680
2022,7,19,17,30,290,176,267,32,0.3,9680
2022,7,19,18,30,83,77,26,31,0.3,9690
2022,7,19,19,30,0,0,0,30,0.3,9690
2022,7,19,20,30,0,0,0,30,0.3,9690
2022,7,19,21,30,0,0,0,29,0.3,9690
2022,7,19,22,30,0,0,0,29,0.3,9700
2022,7,19,23,30,0,0,0,28,0.3,9690
2022,7,20,0,30,0,0,0,28,0.3,9680
2022,7,20,1,30,0,0,0,28,0.3,9680
2022,7,20,2,30,0,0,0,28,0.3,9680
2022,7,20,3,30,0,0,0,27,0.3,9680
2022,7,20,4,30,0,0,0,27,0.3,9690
2022,7,20,5,30,0,0,0,27,0.2,9690
2022,7,20,6,30,17,17,0,28,0.2,9700
2022,7,20,7,30,183,135,146,29,0.2,9700
2022,7,20,8,30,328,261,125,30,0.2,9710
2022,7,20,9,30,474,336,193,31,0.2,9710
2022,7,20,10,30,625,372,295,32,0.2,9710
2022,7,20,11,30,750,356,413,33,0.2,9700
2022,7,20,12,30,823,306,520,33,0.2,9700
2022,7,20,13,30,858,273,597,32,0.2,9690
2022,7,20,14,30,766,266,551,32,0.1,9690
2022,7,20,15,30,596,333,335,32,0.1,9690
2022,7,20,16,30,342,272,112,31,0.2,9690
2022,7,20,17,30,305,179,296,30,0.2,9700
2022,7,20,18,30,87,79,36,30,0.2,9710
2022,7,20,19,30,0,0,0,29,0.2,9710
2022,7,20,20,30,0,0,0,29,0.2,9710
2022,7,20,21,30,0,0,0,29,0.2,9710
2022,7,20,22,30,0,0,0,28,0.2,9710
2022,7,20,23,30,0,0,0,28,0.2,9700
2022,7,21,0,30,0,0,0,28,0.1,9700
2022,7,21,1,30,0,0,0,28,0.1,9700
2022,7,21,2,30,0,0,0,27,0.1,9700
2022,7,21,3,30,0,0,0,27,0.1,9700
2022,7,21,4,30,0,0,0,27,0.1,9700
2022,7,21,5,30,0,0,0,27,0.1,9710
2022,7,21,6,30,25,25,0,28,0.1,9720
2022,7,21,7,30,181,134,143,30,0.1,9730
2022,7,21,8,30,412,203,394,31,0.1,9730
2022,7,21,9,30,563,271,410,32,0.1,9730
2022,7,21,10,30,653,353,350,32,0.1,9730
2022,7,21,11,30,789,297,517,32,0.1,9730
2022,7,21,12,30,904,272,636,32,0.1,9720
2022,7,21,13,30,834,289,557,32,0.1,9710
2022,7,21,14,30,678,375,334,32,0.1,9710
2022,7,21,15,30,619,314,388,32,0.1,9710
2022,7,21,16,30,341,271,112,31,0.1,9710
2022,7,21,17,30,133,133,0,31,0.1,9710
2022,7,21,18,30,59,59,0,30,0.1,9710
2022,7,21,19,30,0,0,0,30,0.1,9720
2022,7,21,20,30,0,0,0,29,0.1,9720
2022,7,21,21,30,0,0,0,29,0.1,9720
2022,7,21,22,30,0,0,0,29,0.1,9720
2022,7,21,23,30,0,0,0,28,0.2,9710
2022,7,22,0,30,0,0,0,28,0.2,9710
2022,7,22,1,30,0,0,0,27,0.2,9710
2022,7,22,2,30,0,0,0,27,0.2,9700
2022,7,22,3,30,0,0,0,27,0.2,9700
2022,7,22,4,30,0,0,0,26,0.2,9710
2022,7,22,5,30,0,0,0,26,0.1,9710
2022,7,22,6,30,27,27,0,27,0.1,9720
2022,7,22,7,30,180,134,141,29,0.1,9730
2022,7,22,8,30,411,202,394,31,0.1,9730
2022,7,22,9,30,614,235,534,33,0.0,9730
2022,7,22,10,30,775,261,601,35,0.0,9730
2022,7,22,11,30,840,257,613,36,0.1,9720
2022,7,22,12,30,933,283,654,37,0.1,9710
2022,7,22,13,30,850,278,584,38,0.2,9700
2022,7,22,14,30,533,403,143,37,0.2,9700
2022,7,22,15,30,401,363,48,37,0.2,9690
2022,7,22,16,30,254,239,24,35,0.2,9690
2022,7,22,17,30,54,54,0,34,0.2,9700
2022,7,22,18,30,29,29,0,33,0.2,9710
2022,7,22,19,30,0,0,0,32,0.2,9710
2022,7,22,20,30,0,0,0,31,0.2,9720
2022,7,22,21,30,0,0,0,30,0.2,9720
2022,7,22,22,30,0,0,0,29,0.2,9730
2022,7,22,23,30,0,0,0,29,0.2,9720
2022,7,23,0,30,0,0,0,28,0.2,9710
2022,7,23,1,30,0,0,0,28,0.1,9710
2022,7,23,2,30,0,0,0,28,0.1,9710
2022,7,23,3,30,0,0,0,27,0.0,9710
2022,7,23,4,30,0,0,0,27,0.0,9710
2022,7,23,5,30,0,0,0,27,0.0,9720
2022,7,23,6,30,17,17,0,28,0.1,9720
2022,7,23,7,30,133,120,38,29,0.1,9730
2022,7,23,8,30,410,202,393,30,0.1,9730
2022,7,23,9,30,611,234,531,31,0.1,9740
2022,7,23,10,30,764,253,598,32,0.1,9730
2022,7,23,11,30,519,404,120,32,0.1,9720
2022,7,23,12,30,437,366,71,32,0.2,9710
2022,7,23,13,30,751,423,335,32,0.2,9700
2022,7,23,14,30,577,416,177,32,0.2,9690
2022,7,23,15,30,689,285,515,32,0.2,9690
2022,7,23,16,30,209,200,14,32,0.2,9690
2022,7,23,17,30,54,54,0,31,0.1,9700
2022,7,23,18,30,42,42,0,30,0.1,9700
2022,7,23,19,30,0,0,0,29,0.1,9710
2022,7,23,20,30,0,0,0,29,0.1,9710
2022,7,23,21,30,0,0,0,29,0.1,9710
2022,7,23,22,30,0,0,0,29,0.1,9710
2022,7,23,23,30,0,0,0,28,0.0,9700
2022,7,24,0,30,0,0,0,28,0.0,9690
2022,7,24,1,30,0,0,0,27,0.0,9690
2022,7,24,2,30,0,0,0,27,0.0,9690
2022,7,24,3,30,0,0,0,27,0.1,9690
2022,7,24,4,30,0,0,0,27,0.1,9690
2022,7,24,5,30,0,0,0,27,0.1,9700
2022,7,24,6,30,28,28,0,27,0.1,9710
2022,7,24,7,30,159,133,79,28,0.1,9710
2022,7,24,8,30,252,228,45,31,0.1,9720
2022,7,24,9,30,491,321,239,33,0.1,9720
2022,7,24,10,30,752,284,548,34,0.1,9710
2022,7,24,11,30,574,403,180,35,0.1,9700
2022,7,24,12,30,910,319,595,35,0.1,9700
2022,7,24,13,30,647,427,225,35,0.1,9690
2022,7,24,14,30,569,417,167,35,0.1,9680
2022,7,24,15,30,682,238,566,34,0.1,9680
2022,7,24,16,30,510,215,479,33,0.0,9690
2022,7,24,17,30,302,178,294,32,0.0,9690
2022,7,24,18,30,19,19,0,31,0.1,9690
2022,7,24,19,30,0,0,0,31,0.1,9700
2022,7,24,20,30,0,0,0,30,0.2,9700
2022,7,24,21,30,0,0,0,29,0.2,9700
2022,7,24,22,30,0,0,0,29,0.3,9690
2022,7,24,23,30,0,0,0,28,0.3,9680
2022,7,25,0,30,0,0,0,27,0.3,9680
2022,7,25,1,30,0,0,0,27,0.3,9670
2022,7,25,2,30,0,0,0,27,0.2,9670
2022,7,25,3,30,0,0,0,27,0.2,9670
2022,7,25,4,30,0,0,0,26,0.2,9680
2022,7,25,5,30,0,0,0,26,0.2,9680
2022,7,25,6,30,30,30,0,27,0.1,9690
2022,7,25,7,30,141,126,45,27,0.1,9700
2022,7,25,8,30,169,166,4,28,0.1,9700
2022,7,25,9,30,219,214,6,29,0.1,9700
2022,7,25,10,30,380,334,53,31,0.1,9690
2022,7,25,11,30,757,399,377,33,0.1,9680
2022,7,25,12,30,736,414,324,33,0.1,9670
2022,7,25,13,30,694,475,224,32,0.1,9670
2022,7,25,14,30,583,399,203,32,0.2,9670
2022,7,25,15,30,125,125,0,32,0.1,9660
2022,7,25,16,30,125,125,0,31,0.1,9660
2022,7,25,17,30,54,54,0,31,0.1,9670
2022,7,25,18,30,18,18,0,30,0.0,9670
2022,7,25,19,30,0,0,0,30,0.0,9680
2022,7,25,20,30,0,0,0,29,0.1,9680
2022,7,25,21,30,0,0,0,29,0.1,9680
2022,7,25,22,30,0,0,0,28,0.1,9680
2022,7,25,23,30,0,0,0,28,0.1,9670
2022,7,26,0,30,0,0,0,28,0.1,9670
2022,7,26,1,30,0,0,0,27,0.1,9660
2022,7,26,2,30,0,0,0,27,0.1,9660
2022,7,26,3,30,0,0,0,27,0.1,9660
2022,7,26,4,30,0,0,0,27,0.1,9670
2022,7,26,5,30,0,0,0,27,0.1,9670
2022,7,26,6,30,19,19,0,28,0.0,9680
2022,7,26,7,30,69,69,0,29,0.0,9680
2022,7,26,8,30,178,175,5,31,0.0,9690
2022,7,26,9,30,218,209,12,32,0.1,9690
2022,7,26,10,30,714,308,476,32,0.1,9680
2022,7,26,11,30,832,317,542,32,0.1,9680
2022,7,26,12,30,400,337,63,32,0.2,9670
2022,7,26,13,30,751,388,371,32,0.2,9670
2022,7,26,14,30,684,369,348,32,0.1,9670
2022,7,26,15,30,568,355,272,32,0.1,9660
2022,7,26,16,30,90,90,0,32,0.1,9660
2022,7,26,17,30,70,70,0,31,0.1,9670
2022,7,26,18,30,58,58,0,31,0.0,9680
2022,7,26,19,30,0,0,0,30,0.0,9680
2022,7,26,20,30,0,0,0,30,0.0,9680
2022,7,26,21,30,0,0,0,30,0.1,9690
2022,7,26,22,30,0,0,0,29,0.1,9680
2022,7,26,23,30,0,0,0,29,0.1,9680
2022,7,27,0,30,0,0,0,29,0.1,9670
2022,7,27,1,30,0,0,0,28,0.1,9670
2022,7,27,2,30,0,0,0,28,0.2,9670
2022,7,27,3,30,0,0,0,27,0.2,9670
2022,7,27,4,30,0,0,0,27,0.2,9680
2022,7,27,5,30,0,0,0,27,0.2,9690
2022,7,27,6,30,24,24,0,28,0.1,9690
2022,7,27,7,30,89,89,0,29,0.1,9700
2022,7,27,8,30,215,204,21,31,0.1,9710
2022,7,27,9,30,361,310,71,32,0.1,9710
2022,7,27,10,30,635,383,295,32,0.1,9700
2022,7,27,11,30,409,346,66,32,0.1,9690
2022,7,27,12,30,565,447,119,32,0.1,9690
2022,7,27,13,30,543,436,109,32,0.1,9680
2022,7,27,14,30,620,404,238,32,0.1,9670
2022,7,27,15,30,607,311,379,31,0.1,9670
2022,7,27,16,30,499,223,449,31,0.1,9680
2022,7,27,17,30,221,181,95,30,0.1,9680
2022,7,27,18,30,69,68,4,30,0.0,9690
2022,7,27,19,30,0,0,0,29,0.0,9690
2022,7,27,20,30,0,0,0,29,0.0,9690
2022,7,27,21,30,0,0,0,28,0.0,9700
2022,7,27,22,30,0,0,0,28,0.1,9700
2022,7,27,23,30,0,0,0,28,0.1,9690
2022,7,28,0,30,0,0,0,28,0.1,9690
2022,7,28,1,30,0,0,0,27,0.1,9680
2022,7,28,2,30,0,0,0,27,0.1,9680
2022,7,28,3,30,0,0,0,27,0.1,9690
2022,7,28,4,30,0,0,0,27,0.1,9690
2022,7,28,5,30,0,0,0,27,0.2,9700
2022,7,28,6,30,20,20,0,27,0.2,9710
2022,7,28,7,30,55,55,0,28,0.3,9720
2022,7,28,8,30,208,198,18,28,0.4,9730
2022,7,28,9,30,187,184,4,29,0.5,9730
2022,7,28,10,30,420,380,47,29,0.5,9730
2022,7,28,11,30,323,288,36,29,0.5,9720
2022,7,28,12,30,578,445,134,29,0.4,9710
2022,7,28,13,30,536,418,121,29,0.4,9700
2022,7,28,14,30,824,267,616,29,0.3,9700
2022,7,28,15,30,687,247,564,30,0.3,9700
2022,7,28,16,30,447,252,317,29,0.2,9700
2022,7,28,17,30,265,175,216,29,0.2,9710
2022,7,28,18,30,40,40,0,29,0.2,9710
2022,7,28,19,30,0,0,0,28,0.2,9720
2022,7,28,20,30,0,0,0,28,0.2,9730
2022,7,28,21,30,0,0,0,28,0.2,9730
2022,7,28,22,30,0,0,0,27,0.2,9730
2022,7,28,23,30,0,0,0,27,0.2,9720
2022,7,29,0,30,0,0,0,27,0.2,9720
2022,7,29,1,30,0,0,0,27,0.2,9720
2022,7,29,2,30,0,0,0,26,0.2,9720
2022,7,29,3,30,0,0,0,26,0.2,9720
2022,7,29,4,30,0,0,0,26,0.1,9730
2022,7,29,5,30,0,0,0,26,0.1,9730
2022,7,29,6,30,16,16,0,26,0.1,9740
2022,7,29,7,30,175,130,143,28,0.1,9750
2022,7,29,8,30,390,209,346,29,0.1,9750
2022,7,29,9,30,606,233,529,31,0.2,9750
2022,7,29,10,30,768,260,598,32,0.2,9740
2022,7,29,11,30,878,275,636,32,0.2,9740
2022,7,29,12,30,859,291,573,32,0.2,9730
2022,7,29,13,30,910,279,646,32,0.2,9720
2022,7,29,14,30,828,268,620,32,0.1,9720
2022,7,29,15,30,690,248,567,32,0.1,9710
2022,7,29,16,30,507,214,479,32,0.1,9720
2022,7,29,17,30,301,163,335,31,0.1,9720
2022,7,29,18,30,99,83,81,30,0.1,9730
2022,7,29,19,30,0,0,0,30,0.1,9730
2022,7,29,20,30,0,0,0,29,0.1,9740
2022,7,29,21,30,0,0,0,29,0.1,9740
2022,7,29,22,30,0,0,0,28,0.1,9740
2022,7,29,23,30,0,0,0,28,0.0,9740
2022,7,30,0,30,0,0,0,27,0.0,9730
2022,7,30,1,30,0,0,0,27,0.0,9730
2022,7,30,2,30,0,0,0,27,0.0,9720
2022,7,30,3,30,0,0,0,27,0.1,9720
2022,7,30,4,30,0,0,0,26,0.1,9720
2022,7,30,5,30,0,0,0,26,0.1,9730
2022,7,30,6,30,28,28,0,27,0.1,9730
2022,7,30,7,30,162,132,94,29,0.1,9740
2022,7,30,8,30,342,254,169,31,0.1,9740
2022,7,30,9,30,450,325,177,32,0.1,9740
2022,7,30,10,30,669,347,379,32,0.0,9740
2022,7,30,11,30,808,269,569,32,0.0,9730
2022,7,30,12,30,828,299,534,32,0.0,9720
2022,7,30,13,30,652,390,268,32,0.0,9720
2022,7,30,14,30,303,281,24,32,0.0,9720
2022,7,30,15,30,479,353,161,31,0.1,9720
2022,7,30,16,30,337,275,100,31,0.1,9720
2022,7,30,17,30,180,167,31,30,0.1,9720
2022,7,30,18,30,37,37,0,29,0.1,9730
2022,7,30,19,30,0,0,0,29,0.1,9740
2022,7,30,20,30,0,0,0,28,0.2,9740
2022,7,30,21,30,0,0,0,28,0.2,9740
2022,7,30,22,30,0,0,0,28,0.2,9740
2022,7,30,23,30,0,0,0,27,0.2,9740
2022,7,31,0,30,0,0,0,27,0.2,9730
2022,7,31,1,30,0,0,0,27,0.2,9730
2022,7,31,2,30,0,0,0,27,0.1,9720
2022,7,31,3,30,0,0,0,27,0.1,9730
2022,7,31,4,30,0,0,0,26,0.1,9730
2022,7,31,5,30,0,0,0,26,0.0,9740
2022,7,31,6,30,23,23,0,27,0.0,9750
2022,7,31,7,30,160,131,92,28,0.0,9760
2022,7,31,8,30,274,236,72,29,0.0,9760
2022,7,31,9,30,442,325,166,30,0.0,9760
2022,7,31,10,30,676,350,384,30,0.0,9750
2022,7,31,11,30,600,420,190,31,0.0,9750
2022,7,31,12,30,687,419,271,31,0.1,9740
2022,7,31,13,30,428,359,70,31,0.1,9730
2022,7,31,14,30,205,200,5,31,0.1,9720
2022,7,31,15,30,236,234,2,31,0.1,9720
2022,7,31,16,30,179,177,3,30,0.1,9720
2022,7,31,17,30,102,102,0,29,0.1,9730
2022,7,31,18,30,23,23,0,29,0.1,9740
2022,7,31,19,30,0,0,0,28,0.0,9740
2022,7,31,20,30,0,0,0,28,0.0,9750
2022,7,31,21,30,0,0,0,27,0.0,9750
2022,7,31,22,30,0,0,0,27,0.0,9740
2022,7,31,23,30,0,0,0,27,0.0,9730
2022,8,1,0,30,0,0,0,26,0.0,9730
2022,8,1,1,30,0,0,0,26,0.0,9720
2022,8,1,2,30,0,0,0,26,0.0,9720
2022,8,1,3,30,0,0,0,26,0.0,9720
2022,8,1,4,30,0,0,0,26,0.0,9720
2022,8,1,5,30,0,0,0,26,0.3,9740
2022,8,1,6,30,17,17,0,27,0.3,9750
2022,8,1,7,30,91,91,0,28,0.3,9750
2022,8,1,8,30,398,215,353,28,0.3,9760
2022,8,1,9,30,576,244,472,29,0.3,9750
2022,8,1,10,30,712,275,515,30,0.3,9750
2022,8,1,11,30,883,261,657,30,0.3,9740
2022,8,1,12,30,895,269,633,31,0.3,9730
2022,8,1,13,30,915,265,668,32,0.3,9720
2022,8,1,14,30,772,281,545,32,0.3,9710
2022,8,1,15,30,692,235,589,32,0.3,9710
2022,8,1,16,30,366,274,151,31,0.3,9710
2022,8,1,17,30,241,182,144,30,0.3,9720
2022,8,1,18,30,56,56,0,29,0.3,9720
2022,8,1,19,30,0,0,0,28,0.3,9730
2022,8,1,20,30,0,0,0,28,0.3,9730
2022,8,1,21,30,0,0,0,27,0.3,9730
2022,8,1,22,30,0,0,0,27,0.3,9730
2022,8,1,23,30,0,0,0,27,0.4,9730
2022,8,2,0,30,0,0,0,27,0.4,9720
2022,8,2,1,30,0,0,0,27,0.4,9720
2022,8,2,2,30,0,0,0,27,0.4,9710
2022,8,2,3,30,0,0,0,27,0.4,9710
2022,8,2,4,30,0,0,0,27,0.4,9710
2022,8,2,5,30,0,0,0,26,0.3,9720
2022,8,2,6,30,24,24,0,27,0.3,9730
2022,8,2,7,30,122,116,18,28,0.3,9730
2022,8,2,8,30,305,236,133,29,0.3,9740
2022,8,2,9,30,545,296,355,30,0.3,9740
2022,8,2,10,30,718,265,534,31,0.3,9730
2022,8,2,11,30,882,261,657,31,0.3,9730
2022,8,2,12,30,931,267,672,31,0.3,9720
2022,8,2,13,30,913,265,666,31,0.3,9710
2022,8,2,14,30,819,265,615,31,0.3,9700
2022,8,2,15,30,563,342,285,31,0.3,9710
2022,8,2,16,30,464,229,386,30,0.3,9710
2022,8,2,17,30,284,166,288,29,0.2,9720
2022,8,2,18,30,75,69,28,28,0.2,9720
2022,8,2,19,30,0,0,0,28,0.2,9730
2022,8,2,20,30,0,0,0,28,0.2,9730
2022,8,2,21,30,0,0,0,27,0.2,9740
2022,8,2,22,30,0,0,0,27,0.2,9730
2022,8,2,23,30,0,0,0,27,0.3,9730
2022,8,3,0,30,0,0,0,27,0.3,9720
2022,8,3,1,30,0,0,0,27,0.3,9710
2022,8,3,2,30,0,0,0,26,0.3,9710
2022,8,3,3,30,0,0,0,26,0.3,9710
2022,8,3,4,30,0,0,0,26,0.3,9710
2022,8,3,5,30,0,0,0,26,0.3,9720
2022,8,3,6,30,26,26,0,27,0.2,9730
2022,8,3,7,30,125,117,23,28,0.2,9740
2022,8,3,8,30,310,235,144,29,0.2,9740
2022,8,3,9,30,532,304,325,30,0.2,9740
2022,8,3,10,30,730,270,543,31,0.2,9740
2022,8,3,11,30,612,417,206,31,0.2,9740
2022,8,3,12,30,688,486,204,32,0.1,9730
2022,8,3,13,30,650,423,233,32,0.1,9720
2022,8,3,14,30,832,254,642,32,0.1,9720
2022,8,3,15,30,671,222,580,31,0.1,9720
2022,8,3,16,30,462,237,371,31,0.1,9720
2022,8,3,17,30,275,158,288,30,0.1,9720
2022,8,3,18,30,92,78,73,29,0.1,9730
2022,8,3,19,30,0,0,0,28,0.1,9730
2022,8,3,20,30,0,0,0,28,0.1,9730
2022,8,3,21,30,0,0,0,28,0.2,9730
2022,8,3,22,30,0,0,0,27,0.2,9730
2022,8,3,23,30,0,0,0,27,0.2,9720
2022,8,4,0,30,0,0,0,26,0.2,9720
2022,8,4,1,30,0,0,0,26,0.2,9710
2022,8,4,2,30,0,0,0,26,0.2,9700
2022,8,4,3,30,0,0,0,26,0.2,9710
2022,8,4,4,30,0,0,0,26,0.2,9710
2022,8,4,5,30,0,0,0,26,0.2,9710
2022,8,4,6,30,22,22,0,27,0.2,9720
2022,8,4,7,30,191,117,242,28,0.2,9730
2022,8,4,8,30,384,191,374,29,0.2,9730
2022,8,4,9,30,600,216,548,31,0.2,9730
2022,8,4,10,30,730,257,558,32,0.2,9730
2022,8,4,11,30,883,261,659,32,0.2,9720
2022,8,4,12,30,932,267,674,32,0.2,9710
2022,8,4,13,30,911,314,615,33,0.2,9700
2022,8,4,14,30,304,282,24,32,0.2,9690
2022,8,4,15,30,133,133,0,32,0.2,9690
2022,8,4,16,30,146,146,0,31,0.2,9700
2022,8,4,17,30,52,52,0,30,0.1,9700
2022,8,4,18,30,16,16,0,29,0.2,9700
2022,8,4,19,30,0,0,0,29,0.2,9710
2022,8,4,20,30,0,0,0,28,0.2,9710
2022,8,4,21,30,0,0,0,28,0.2,9710
2022,8,4,22,30,0,0,0,27,0.2,9700
2022,8,4,23,30,0,0,0,27,0.2,9700
2022,8,5,0,30,0,0,0,27,0.2,9690
2022,8,5,1,30,0,0,0,26,0.1,9690
2022,8,5,2,30,0,0,0,26,0.1,9690
2022,8,5,3,30,0,0,0,26,0.1,9690
2022,8,5,4,30,0,0,0,26,0.1,9690
2022,8,5,5,30,0,0,0,26,0.1,9700
2022,8,5,6,30,15,15,0,27,0.1,9700
2022,8,5,7,30,138,126,37,28,0.1,9710
2022,8,5,8,30,258,222,69,29,0.1,9710
2022,8,5,9,30,523,306,310,30,0.1,9720
2022,8,5,10,30,736,250,575,31,0.2,9720
2022,8,5,11,30,787,285,532,31,0.2,9710
2022,8,5,12,30,848,294,562,32,0.2,9700
2022,8,5,13,30,731,402,339,32,0.3,9690
2022,8,5,14,30,817,244,638,31,0.3,9690
2022,8,5,15,30,687,234,587,31,0.2,9690
2022,8,5,16,30,502,202,497,30,0.2,9690
2022,8,5,17,30,292,160,329,30,0.2,9690
2022,8,5,18,30,83,73,53,29,0.2,9700
2022,8,5,19,30,0,0,0,28,0.2,9700
2022,8,5,20,30,0,0,0,28,0.2,9700
2022,8,5,21,30,0,0,0,27,0.2,9700
2022,8,5,22,30,0,0,0,27,0.2,9700
2022,8,5,23,30,0,0,0,26,0.2,9700
2022,8,6,0,30,0,0,0,26,0.2,9700
2022,8,6,1,30,0,0,0,26,0.2,9700
2022,8,6,2,30,0,0,0,26,0.2,9690
2022,8,6,3,30,0,0,0,26,0.2,9700
2022,8,6,4,30,0,0,0,26,0.2,9700
2022,8,6,5,30,0,0,0,26,0.1,9700
2022,8,6,6,30,15,15,0,26,0.1,9710
2022,8,6,7,30,163,135,93,27,0.1,9720
2022,8,6,8,30,345,231,222,29,0.1,9720
2022,8,6,9,30,604,230,536,30,0.1,9720
2022,8,6,10,30,683,327,421,31,0.1,9720
2022,8,6,11,30,877,260,655,32,0.1,9710
2022,8,6,12,30,926,266,670,32,0.1,9700
2022,8,6,13,30,908,264,664,32,0.1,9700
2022,8,6,14,30,825,253,638,31,0.1,9690
2022,8,6,15,30,684,233,585,31,0.1,9690
2022,8,6,16,30,457,234,370,30,0.1,9690
2022,8,6,17,30,257,168,221,30,0.1,9700
2022,8,6,18,30,40,40,0,29,0.2,9700
2022,8,6,19,30,0,0,0,28,0.1,9710
2022,8,6,20,30,0,0,0,28,0.1,9710
2022,8,6,21,30,0,0,0,28,0.1,9710
2022,8,6,22,30,0,0,0,28,0.1,9710
2022,8,6,23,30,0,0,0,27,0.1,9700
2022,8,7,0,30,0,0,0,27,0.1,9700
2022,8,7,1,30,0,0,0,27,0.1,9690
2022,8,7,2,30,0,0,0,27,0.1,9690
2022,8,7,3,30,0,0,0,27,0.1,9690
2022,8,7,4,30,0,0,0,27,0.1,9690
2022,8,7,5,30,0,0,0,27,0.1,9700
2022,8,7,6,30,16,16,0,27,0.1,9710
2022,8,7,7,30,168,129,128,28,0.1,9720
2022,8,7,8,30,387,203,360,29,0.1,9720
2022,8,7,9,30,602,220,548,30,0.1,9720
2022,8,7,10,30,765,245,616,30,0.1,9720
2022,8,7,11,30,876,260,654,31,0.2,9710
2022,8,7,12,30,864,340,532,31,0.2,9700
2022,8,7,13,30,175,168,7,31,0.2,9690
2022,8,7,14,30,142,142,0,31,0.2,9680
2022,8,7,15,30,121,121,0,31,0.2,9680
2022,8,7,16,30,170,168,2,30,0.2,9690
2022,8,7,17,30,158,151,17,30,0.1,9690
2022,8,7,18,30,31,31,0,29,0.1,9690
2022,8,7,19,30,0,0,0,29,0.1,9700
2022,8,7,20,30,0,0,0,29,0.1,9700
2022,8,7,21,30,0,0,0,28,0.1,9700
2022,8,7,22,30,0,0,0,28,0.1,9690
2022,8,7,23,30,0,0,0,28,0.1,9690
2022,8,8,0,30,0,0,0,27,0.1,9680
2022,8,8,1,30,0,0,0,27,0.1,9670
2022,8,8,2,30,0,0,0,27,0.2,9670
2022,8,8,3,30,0,0,0,27,0.2,9670
2022,8,8,4,30,0,0,0,27,0.2,9670
2022,8,8,5,30,0,0,0,27,0.2,9670
2022,8,8,6,30,15,15,0,27,0.2,9680
2022,8,8,7,30,182,123,195,28,0.2,9680
2022,8,8,8,30,404,182,436,30,0.2,9680
2022,8,8,9,30,578,226,505,31,0.2,9680
2022,8,8,10,30,767,245,618,32,0.2,9680
2022,8,8,11,30,878,260,656,33,0.2,9670
2022,8,8,12,30,926,266,671,32,0.3,9660
2022,8,8,13,30,762,374,401,32,0.3,9660
2022,8,8,14,30,652,384,300,32,0.3,9650
2022,8,8,15,30,602,301,392,32,0.3,9650
2022,8,8,16,30,424,245,299,32,0.3,9650
2022,8,8,17,30,264,165,249,31,0.2,9650
2022,8,8,18,30,63,60,13,30,0.3,9660
2022,8,8,19,30,0,0,0,30,0.3,9660
2022,8,8,20,30,0,0,0,29,0.3,9670
2022,8,8,21,30,0,0,0,29,0.3,9660
2022,8,8,22,30,0,0,0,28,0.3,9660
2022,8,8,23,30,0,0,0,28,0.3,9660
2022,8,9,0,30,0,0,0,27,0.3,9650
2022,8,9,1,30,0,0,0,27,0.3,9640
2022,8,9,2,30,0,0,0,27,0.3,9640
2022,8,9,3,30,0,0,0,27,0.3,9640
2022,8,9,4,30,0,0,0,26,0.3,9650
2022,8,9,5,30,0,0,0,26,0.3,9650
2022,8,9,6,30,17,17,0,27,0.3,9650
2022,8,9,7,30,138,119,64,28,0.3,9660
2022,8,9,8,30,401,207,381,29,0.3,9670
