Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,182708,-,-,-,37.37,-5.98,0,14,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Wind Speed,Pressure,Solar Zenith Angle
2022,3,14,23,30,0,0,0,11.3,3.7,1014,140.5
2022,3,15,0,30,0,0,0,11.2,3.7,1014,144.54
2022,3,15,1,30,0,0,0,11.0,3.7,1013,143.45000000000002
2022,3,15,2,30,0,0,0,10.8,3.6,1013,137.65
2022,3,15,3,30,0,0,0,10.8,3.7,1012,128.74
2022,3,15,4,30,0,0,0,10.7,3.9,1012,118.13
2022,3,15,5,30,0,0,0,10.5,3.8,1012,106.65
2022,3,15,6,30,0,0,0,10.5,3.9,1013,94.79
2022,3,15,7,30,3,3,0,11.0,4.0,1013,82.77
2022,3,15,8,30,76,76,1,12.1,4.0,1013,71.22
2022,3,15,9,30,171,168,7,13.7,4.1000000000000005,1013,60.29
2022,3,15,10,30,529,286,382,15.7,3.9,1013,50.63
2022,3,15,11,30,625,272,485,17.6,3.6,1013,43.25
2022,3,15,12,30,678,323,460,19.1,3.4000000000000004,1012,39.52
2022,3,15,13,30,795,136,867,20.1,3.1,1011,40.49
2022,3,15,14,30,718,127,848,20.700000000000003,2.7,1011,45.86
2022,3,15,15,30,583,113,806,20.6,2.4000000000000004,1010,54.3
2022,3,15,16,30,401,98,706,19.4,1.8,1010,64.55
2022,3,15,17,30,194,73,493,16.5,1.1,1011,75.79
2022,3,15,18,30,3,3,0,13.5,1.2000000000000002,1012,87.36
2022,3,15,19,30,0,0,0,12.4,1.1,1012,99.51
2022,3,15,20,30,0,0,0,11.9,0.9,1013,111.24
2022,3,15,21,30,0,0,0,11.2,0.8,1013,122.4
2022,3,15,22,30,0,0,0,10.2,1.3,1013,132.4
2022,3,15,23,30,0,0,0,9.6,1.8,1013,140.17000000000002
2022,3,16,0,30,0,0,0,9.3,2.4000000000000004,1012,144.15
2022,3,16,1,30,0,0,0,8.9,3.0,1012,143.05
2022,3,16,2,30,0,0,0,8.4,3.4000000000000004,1012,137.27
2022,3,16,3,30,0,0,0,8.0,3.5,1011,128.4
2022,3,16,4,30,0,0,0,7.800000000000001,3.6,1011,117.81
2022,3,16,5,30,0,0,0,7.7,3.6,1011,106.35
2022,3,16,6,30,0,0,0,8.1,3.8,1012,94.49
2022,3,16,7,30,17,17,0,9.9,4.2,1012,82.47
2022,3,16,8,30,108,106,6,12.4,4.4,1012,70.91
2022,3,16,9,30,459,143,631,15.2,4.3,1012,59.96
2022,3,16,10,30,524,310,335,17.5,4.0,1012,50.27
2022,3,16,11,30,538,343,266,19.0,3.9,1011,42.86
2022,3,16,12,30,780,194,755,19.9,3.8,1011,39.12
2022,3,16,13,30,463,409,70,20.1,3.7,1010,40.12
2022,3,16,14,30,487,374,161,19.9,3.6,1009,45.55
2022,3,16,15,30,84,84,0,19.4,3.2,1009,54.04
2022,3,16,16,30,313,271,97,18.5,2.4000000000000004,1009,64.33
2022,3,16,17,30,157,150,26,16.7,1.2000000000000002,1009,75.60000000000001
2022,3,16,18,30,10,10,1,15.3,0.9,1009,87.19
2022,3,16,19,30,0,0,0,14.9,0.7000000000000001,1010,99.33
2022,3,16,20,30,0,0,0,14.1,0.9,1010,111.04
2022,3,16,21,30,0,0,0,13.2,1.1,1010,122.18
2022,3,16,22,30,0,0,0,12.3,1.3,1010,132.12
2022,3,16,23,30,0,0,0,11.6,1.4,1010,139.84
2022,3,17,0,30,0,0,0,11.1,1.3,1009,143.76
2022,3,17,1,30,0,0,0,10.4,0.9,1010,142.65
2022,3,17,2,30,0,0,0,9.9,1.0,1010,136.9
2022,3,17,3,30,0,0,0,9.5,1.6,1010,128.06
2022,3,17,4,30,0,0,0,8.9,2.1,1010,117.49
2022,3,17,5,30,0,0,0,8.5,2.7,1010,106.04
2022,3,17,6,30,0,0,0,8.4,3.4000000000000004,1010,94.19
2022,3,17,7,30,13,13,0,9.6,3.9,1010,82.18
2022,3,17,8,30,6,6,0,11.9,4.1000000000000005,1011,70.60000000000001
2022,3,17,9,30,224,217,13,14.9,4.2,1011,59.620000000000005
2022,3,17,10,30,401,356,70,17.6,4.4,1011,49.91
2022,3,17,11,30,699,274,576,19.6,4.5,1011,42.47
2022,3,17,12,30,668,353,403,20.8,4.2,1011,38.72
2022,3,17,13,30,650,355,384,21.3,3.7,1010,39.75
2022,3,17,14,30,586,351,333,21.3,3.3000000000000003,1010,45.23
2022,3,17,15,30,484,306,302,21.0,2.9000000000000004,1010,53.78
2022,3,17,16,30,343,249,214,19.9,2.1,1010,64.12
2022,3,17,17,30,171,116,221,17.6,1.1,1010,75.4
2022,3,17,18,30,13,13,3,15.5,1.1,1011,87.01
2022,3,17,19,30,0,0,0,14.3,1.1,1011,99.14
2022,3,17,20,30,0,0,0,13.2,1.2000000000000002,1012,110.84
2022,3,17,21,30,0,0,0,12.2,1.3,1012,121.95
2022,3,17,22,30,0,0,0,11.6,1.4,1012,131.85
2022,3,17,23,30,0,0,0,11.0,1.5,1012,139.51
2022,3,18,0,30,0,0,0,10.6,1.5,1012,143.38
2022,3,18,1,30,0,0,0,10.1,1.5,1012,142.25
2022,3,18,2,30,0,0,0,9.7,1.5,1012,136.52
2022,3,18,3,30,0,0,0,9.3,1.7000000000000002,1012,127.71
2022,3,18,4,30,0,0,0,9.1,2.2,1012,117.18
2022,3,18,5,30,0,0,0,8.9,2.8000000000000003,1012,105.74
2022,3,18,6,30,0,0,0,9.1,3.3000000000000003,1013,93.9
2022,3,18,7,30,83,62,147,11.1,3.7,1013,81.88
2022,3,18,8,30,276,122,456,14.0,3.6,1013,70.28
2022,3,18,9,30,474,153,628,17.3,3.4000000000000004,1014,59.29
2022,3,18,10,30,640,170,723,19.9,3.0,1013,49.55
2022,3,18,11,30,754,181,773,21.6,2.7,1013,42.08
2022,3,18,12,30,823,150,858,22.6,2.4000000000000004,1013,38.32
2022,3,18,13,30,806,148,851,23.1,2.1,1012,39.39
2022,3,18,14,30,726,142,825,23.200000000000003,2.0,1011,44.93
2022,3,18,15,30,585,137,755,23.0,1.7000000000000002,1011,53.53
2022,3,18,16,30,403,116,652,22.0,1.3,1011,63.9
2022,3,18,17,30,201,83,461,20.200000000000003,0.7000000000000001,1011,75.21000000000001
2022,3,18,18,30,26,23,68,18.3,0.5,1012,86.84
2022,3,18,19,30,0,0,0,17.0,0.4,1012,98.96
2022,3,18,20,30,0,0,0,15.6,0.3,1013,110.64
2022,3,18,21,30,0,0,0,14.5,0.4,1013,121.72
2022,3,18,22,30,0,0,0,13.5,0.7000000000000001,1013,131.58
2022,3,18,23,30,0,0,0,12.4,0.8,1013,139.17000000000002
2022,3,19,0,30,0,0,0,11.5,1.0,1013,142.99
2022,3,19,1,30,0,0,0,10.7,1.1,1013,141.85
2022,3,19,2,30,0,0,0,10.0,1.1,1013,136.14
2022,3,19,3,30,0,0,0,9.4,1.2000000000000002,1013,127.36
2022,3,19,4,30,0,0,0,8.9,1.2000000000000002,1013,116.85
2022,3,19,5,30,0,0,0,8.4,1.2000000000000002,1013,105.43
2022,3,19,6,30,0,0,0,9.0,1.3,1013,93.6
2022,3,19,7,30,108,44,439,12.3,1.7000000000000002,1013,81.58
2022,3,19,8,30,319,73,718,15.4,2.1,1013,69.97
2022,3,19,9,30,523,89,842,18.8,2.0,1013,58.96
2022,3,19,10,30,692,100,906,21.4,2.2,1012,49.19
2022,3,19,11,30,805,106,935,22.700000000000003,2.2,1012,41.68
2022,3,19,12,30,861,102,962,23.5,2.1,1011,37.92
2022,3,19,13,30,846,100,961,24.0,1.9,1010,39.02
2022,3,19,14,30,762,94,938,24.200000000000003,1.7000000000000002,1009,44.62
2022,3,19,15,30,623,87,897,24.0,1.4,1008,53.27
2022,3,19,16,30,437,75,816,23.3,0.9,1008,63.690000000000005
2022,3,19,17,30,226,57,656,21.4,0.4,1008,75.02
2022,3,19,18,30,35,21,246,18.9,0.6000000000000001,1009,86.67
2022,3,19,19,30,0,0,0,17.0,0.9,1009,98.78
2022,3,19,20,30,0,0,0,15.8,1.1,1009,110.45
2022,3,19,21,30,0,0,0,15.0,1.1,1009,121.5
2022,3,19,22,30,0,0,0,14.5,1.1,1009,131.31
2022,3,19,23,30,0,0,0,13.9,1.0,1009,138.84
2022,3,20,0,30,0,0,0,13.4,0.9,1009,142.61
2022,3,20,1,30,0,0,0,12.9,0.8,1009,141.45000000000002
2022,3,20,2,30,0,0,0,12.1,0.7000000000000001,1009,135.76
2022,3,20,3,30,0,0,0,11.3,0.6000000000000001,1009,127.02
2022,3,20,4,30,0,0,0,10.5,0.7000000000000001,1009,116.53
2022,3,20,5,30,0,0,0,10.2,0.7000000000000001,1009,105.13
2022,3,20,6,30,0,0,0,10.8,0.7000000000000001,1009,93.3
2022,3,20,7,30,113,40,483,13.5,0.8,1009,81.28
2022,3,20,8,30,320,67,728,16.3,1.1,1010,69.66
2022,3,20,9,30,521,83,841,19.4,1.7000000000000002,1010,58.63
2022,3,20,10,30,684,94,896,21.700000000000003,2.6,1010,48.82
2022,3,20,11,30,797,102,926,22.9,3.1,1010,41.29
2022,3,20,12,30,848,105,937,23.4,3.5,1010,37.52
2022,3,20,13,30,831,105,929,23.5,3.8,1009,38.65
2022,3,20,14,30,751,102,907,23.200000000000003,3.9,1009,44.31
2022,3,20,15,30,613,94,864,22.4,3.7,1009,53.02
2022,3,20,16,30,431,80,784,21.0,3.1,1009,63.47
2022,3,20,17,30,224,60,627,18.3,2.1,1010,74.83
2022,3,20,18,30,37,22,244,15.2,1.7000000000000002,1010,86.49
2022,3,20,19,30,0,0,0,13.8,1.7000000000000002,1011,98.59
2022,3,20,20,30,0,0,0,13.0,1.7000000000000002,1011,110.25
2022,3,20,21,30,0,0,0,12.3,1.8,1011,121.27
2022,3,20,22,30,0,0,0,11.6,2.0,1012,131.03
2022,3,20,23,30,0,0,0,10.9,2.2,1011,138.51
2022,3,21,0,30,0,0,0,10.2,2.2,1011,142.22
2022,3,21,1,30,0,0,0,9.5,2.2,1011,141.05
2022,3,21,2,30,0,0,0,8.8,2.2,1011,135.38
2022,3,21,3,30,0,0,0,8.5,2.3000000000000003,1012,126.67
2022,3,21,4,30,0,0,0,8.3,2.1,1012,116.21
2022,3,21,5,30,0,0,0,8.1,2.0,1013,104.82
2022,3,21,6,30,0,0,0,8.6,2.4000000000000004,1013,93.0
2022,3,21,7,30,121,44,492,11.1,3.4000000000000004,1014,80.99
2022,3,21,8,30,332,71,740,13.6,4.0,1014,69.35000000000001
2022,3,21,9,30,535,87,852,15.6,4.2,1015,58.29
2022,3,21,10,30,548,320,344,17.0,4.2,1014,48.46
2022,3,21,11,30,608,347,345,17.8,4.2,1014,40.9
2022,3,21,12,30,520,389,164,18.4,4.2,1014,37.12
2022,3,21,13,30,580,376,260,18.8,4.2,1013,38.29
2022,3,21,14,30,421,380,57,18.9,4.4,1013,44.01
2022,3,21,15,30,186,186,0,18.7,4.4,1012,52.77
2022,3,21,16,30,239,228,25,17.8,4.0,1012,63.26
2022,3,21,17,30,41,41,0,16.3,3.1,1012,74.64
2022,3,21,18,30,38,24,214,14.4,2.3000000000000003,1013,86.31
2022,3,21,19,30,0,0,0,13.6,2.4000000000000004,1013,98.41
2022,3,21,20,30,0,0,0,13.1,2.4000000000000004,1014,110.05
2022,3,21,21,30,0,0,0,12.6,2.7,1014,121.04
2022,3,21,22,30,0,0,0,11.7,3.1,1014,130.76
2022,3,21,23,30,0,0,0,10.5,3.4000000000000004,1014,138.17000000000002
2022,3,22,0,30,0,0,0,9.4,3.2,1014,141.83
2022,3,22,1,30,0,0,0,8.3,2.5,1014,140.65
2022,3,22,2,30,0,0,0,7.300000000000001,1.9,1014,135.0
2022,3,22,3,30,0,0,0,6.7,1.7000000000000002,1013,126.32
2022,3,22,4,30,0,0,0,6.5,1.6,1013,115.89
2022,3,22,5,30,0,0,0,6.4,1.5,1013,104.52
2022,3,22,6,30,0,0,0,6.9,1.6,1013,92.7
2022,3,22,7,30,5,5,0,8.9,2.4000000000000004,1014,80.69
2022,3,22,8,30,337,73,736,11.2,2.9000000000000004,1014,69.04
2022,3,22,9,30,542,86,859,13.4,3.5,1014,57.96
2022,3,22,10,30,558,276,422,14.8,3.9,1013,48.1
2022,3,22,11,30,220,217,5,15.8,4.3,1013,40.51
2022,3,22,12,30,513,427,107,16.5,4.800000000000001,1012,36.72
2022,3,22,13,30,380,373,9,16.900000000000002,5.4,1010,37.92
2022,3,22,14,30,764,99,920,16.6,5.800000000000001,1009,43.7
2022,3,22,15,30,611,119,808,15.7,5.800000000000001,1009,52.52
2022,3,22,16,30,274,256,40,14.2,5.2,1008,63.05
2022,3,22,17,30,19,19,0,12.7,4.2,1009,74.45
2022,3,22,18,30,7,7,0,11.4,3.3000000000000003,1009,86.14
2022,3,22,19,30,0,0,0,10.3,2.7,1009,98.22
2022,3,22,20,30,0,0,0,9.1,2.6,1010,109.85
2022,3,22,21,30,0,0,0,7.9,2.4000000000000004,1010,120.81
2022,3,22,22,30,0,0,0,6.9,2.2,1010,130.48
2022,3,22,23,30,0,0,0,5.9,2.1,1010,137.84
2022,3,23,0,30,0,0,0,5.1000000000000005,1.9,1010,141.45000000000002
2022,3,23,1,30,0,0,0,4.3,1.7000000000000002,1009,140.25
2022,3,23,2,30,0,0,0,3.8,1.5,1009,134.62
2022,3,23,3,30,0,0,0,3.5,1.3,1009,125.97
2022,3,23,4,30,0,0,0,3.3000000000000003,1.1,1009,115.56
2022,3,23,5,30,0,0,0,3.3000000000000003,1.0,1009,104.21
2022,3,23,6,30,0,0,0,4.1000000000000005,1.3,1009,92.4
2022,3,23,7,30,5,5,0,5.9,2.3000000000000003,1008,80.39
2022,3,23,8,30,143,138,14,7.4,3.1,1008,68.73
2022,3,23,9,30,517,133,717,8.6,3.6,1008,57.63
2022,3,23,10,30,431,378,79,10.0,3.8,1008,47.74
2022,3,23,11,30,816,119,910,11.7,4.0,1007,40.12
2022,3,23,12,30,877,105,958,12.7,4.2,1007,36.32
2022,3,23,13,30,863,97,967,13.0,4.3,1006,37.56
2022,3,23,14,30,782,91,952,12.8,4.3,1006,43.4
2022,3,23,15,30,638,86,902,12.5,4.1000000000000005,1006,52.27
2022,3,23,16,30,298,263,77,11.8,3.7,1006,62.84
2022,3,23,17,30,192,136,207,10.5,2.6,1006,74.26
2022,3,23,18,30,16,16,0,8.6,1.6,1007,85.96000000000001
2022,3,23,19,30,0,0,0,7.7,1.3,1007,98.04
2022,3,23,20,30,0,0,0,7.1000000000000005,1.2000000000000002,1007,109.65
2022,3,23,21,30,0,0,0,6.4,1.1,1007,120.58
2022,3,23,22,30,0,0,0,5.9,1.1,1007,130.2
2022,3,23,23,30,0,0,0,5.4,1.1,1007,137.5
2022,3,24,0,30,0,0,0,5.0,1.1,1007,141.06
2022,3,24,1,30,0,0,0,4.6000000000000005,1.0,1007,139.84
2022,3,24,2,30,0,0,0,4.3,1.0,1007,134.24
2022,3,24,3,30,0,0,0,3.9,1.0,1006,125.62
2022,3,24,4,30,0,0,0,3.8,1.1,1007,115.24
2022,3,24,5,30,0,0,0,3.9,1.3,1007,103.9
2022,3,24,6,30,0,0,0,4.4,1.6,1007,92.1
2022,3,24,7,30,132,49,486,6.1000000000000005,1.5,1008,80.09
2022,3,24,8,30,347,70,753,8.8,1.1,1008,68.42
2022,3,24,9,30,554,80,877,11.0,0.9,1008,57.3
2022,3,24,10,30,722,86,939,12.2,1.2000000000000002,1008,47.38
2022,3,24,11,30,835,90,970,12.9,1.7000000000000002,1008,39.73
2022,3,24,12,30,877,106,953,13.2,2.2,1008,35.92
2022,3,24,13,30,860,107,946,13.4,2.6,1008,37.2
2022,3,24,14,30,452,389,86,13.2,2.9000000000000004,1007,43.1
2022,3,24,15,30,630,109,847,12.9,2.9000000000000004,1007,52.03
2022,3,24,16,30,442,98,749,12.2,2.7,1008,62.63
2022,3,24,17,30,231,75,568,10.8,2.0,1008,74.08
2022,3,24,18,30,42,29,183,8.5,1.2000000000000002,1008,85.79
2022,3,24,19,30,0,0,0,7.5,1.2000000000000002,1009,97.86
2022,3,24,20,30,0,0,0,6.9,1.3,1009,109.45
2022,3,24,21,30,0,0,0,6.4,1.4,1010,120.34
2022,3,24,22,30,0,0,0,5.9,1.5,1010,129.92000000000002
2022,3,24,23,30,0,0,0,5.7,1.6,1009,137.16
2022,3,25,0,30,0,0,0,5.800000000000001,2.0,1009,140.67000000000002
2022,3,25,1,30,0,0,0,6.1000000000000005,2.3000000000000003,1009,139.44
2022,3,25,2,30,0,0,0,6.4,2.7,1008,133.86
2022,3,25,3,30,0,0,0,6.9,2.8000000000000003,1008,125.27
2022,3,25,4,30,0,0,0,7.300000000000001,2.7,1008,114.92
2022,3,25,5,30,0,0,0,7.9,2.8000000000000003,1008,103.6
2022,3,25,6,30,0,0,0,8.700000000000001,3.1,1008,91.8
2022,3,25,7,30,5,5,0,10.1,3.6,1009,79.79
2022,3,25,8,30,14,14,0,11.4,4.2,1009,68.11
2022,3,25,9,30,332,302,56,12.6,5.1000000000000005,1010,56.97
2022,3,25,10,30,379,321,84,13.5,5.800000000000001,1010,47.02
2022,3,25,11,30,811,128,883,14.3,6.2,1009,39.34
2022,3,25,12,30,862,128,902,14.9,6.4,1009,35.52
2022,3,25,13,30,514,429,106,15.1,6.4,1008,36.84
2022,3,25,14,30,766,115,887,14.8,6.1000000000000005,1008,42.8
2022,3,25,15,30,220,219,1,14.5,5.6000000000000005,1008,51.79
2022,3,25,16,30,21,21,0,13.8,4.6000000000000005,1008,62.43
2022,3,25,17,30,78,78,0,12.7,3.4000000000000004,1008,73.89
2022,3,25,18,30,10,10,0,11.2,2.4000000000000004,1009,85.62
2022,3,25,19,30,0,0,0,10.5,2.3000000000000003,1009,97.67
2022,3,25,20,30,0,0,0,10.3,2.2,1009,109.25
2022,3,25,21,30,0,0,0,10.2,2.2,1009,120.11
2022,3,25,22,30,0,0,0,10.1,2.2,1009,129.65
2022,3,25,23,30,0,0,0,10.2,2.1,1009,136.83
2022,3,26,0,30,0,0,0,10.2,2.1,1008,140.29
2022,3,26,1,30,0,0,0,10.1,2.1,1008,139.05
2022,3,26,2,30,0,0,0,10.2,2.2,1008,133.48
2022,3,26,3,30,0,0,0,10.3,2.4000000000000004,1008,124.92
2022,3,26,4,30,0,0,0,10.3,2.5,1007,114.59
2022,3,26,5,30,0,0,0,10.3,2.5,1007,103.29
2022,3,26,6,30,0,0,0,10.5,2.8000000000000003,1007,91.5
2022,3,26,7,30,4,4,0,11.6,3.4000000000000004,1008,79.5
2022,3,26,8,30,57,56,0,13.1,4.0,1008,67.8
2022,3,26,9,30,143,141,4,14.8,4.9,1008,56.64
2022,3,26,10,30,325,295,44,16.1,5.7,1007,46.66
2022,3,26,11,30,821,99,929,16.900000000000002,6.2,1007,38.95
2022,3,26,12,30,526,437,109,17.400000000000002,6.6000000000000005,1006,35.13
2022,3,26,13,30,848,113,915,17.6,6.9,1005,36.48
2022,3,26,14,30,389,364,34,17.3,6.9,1005,42.51
2022,3,26,15,30,212,213,0,16.8,6.9,1004,51.55
2022,3,26,16,30,294,225,148,15.6,6.5,1004,62.22
2022,3,26,17,30,7,7,0,13.9,6.0,1004,73.71000000000001
2022,3,26,18,30,4,4,0,12.4,5.7,1005,85.45
2022,3,26,19,30,0,0,0,11.9,5.7,1006,97.49
2022,3,26,20,30,0,0,0,11.8,5.6000000000000005,1007,109.04
2022,3,26,21,30,0,0,0,11.3,5.5,1008,119.88
2022,3,26,22,30,0,0,0,10.6,5.1000000000000005,1009,129.37
2022,3,26,23,30,0,0,0,9.9,4.4,1010,136.49
2022,3,27,0,30,0,0,0,9.2,3.5,1010,139.9
2022,3,27,1,30,0,0,0,8.5,2.3000000000000003,1011,138.65
2022,3,27,2,30,0,0,0,8.200000000000001,1.7000000000000002,1011,133.1
2022,3,27,3,30,0,0,0,8.3,1.6,1011,124.57
2022,3,27,4,30,0,0,0,8.8,1.9,1011,114.27
2022,3,27,5,30,0,0,0,9.7,2.3000000000000003,1012,102.98
2022,3,27,6,30,0,0,0,10.7,2.7,1013,91.21
2022,3,27,7,30,5,5,0,12.1,3.1,1014,79.2
2022,3,27,8,30,99,98,0,13.6,3.5,1014,67.49
2022,3,27,9,30,256,251,10,15.1,3.9,1015,56.31
2022,3,27,10,30,201,200,0,16.1,3.8,1015,46.3
2022,3,27,11,30,337,334,3,16.900000000000002,3.7,1015,38.56
2022,3,27,12,30,151,151,0,17.7,3.7,1014,34.730000000000004
2022,3,27,13,30,388,379,11,17.900000000000002,3.7,1014,36.12
2022,3,27,14,30,544,333,286,17.7,3.6,1014,42.21
2022,3,27,15,30,615,130,776,17.1,3.3000000000000003,1014,51.31
2022,3,27,16,30,362,214,316,16.400000000000002,2.7,1015,62.02
2022,3,27,17,30,132,125,26,15.1,1.8,1015,73.53
2022,3,27,18,30,13,13,0,13.4,1.2000000000000002,1016,85.27
2022,3,27,19,30,0,0,0,12.6,1.0,1017,97.31
2022,3,27,20,30,0,0,0,12.1,0.9,1017,108.84
2022,3,27,21,30,0,0,0,11.8,0.9,1018,119.65
2022,3,27,22,30,0,0,0,11.6,0.8,1018,129.09
2022,3,27,23,30,0,0,0,11.5,0.7000000000000001,1018,136.15
2022,3,28,0,30,0,0,0,11.3,0.7000000000000001,1018,139.52
2022,3,28,1,30,0,0,0,10.7,0.8,1018,138.25
2022,3,28,2,30,0,0,0,9.9,1.0,1018,132.72
2022,3,28,3,30,0,0,0,9.1,1.1,1018,124.22
2022,3,28,4,30,0,0,0,8.5,1.1,1018,113.94
2022,3,28,5,30,0,0,0,8.3,1.2000000000000002,1018,102.68
2022,3,28,6,30,0,0,0,9.3,1.6,1019,90.91
2022,3,28,7,30,50,50,0,12.2,2.3000000000000003,1019,78.91
2022,3,28,8,30,357,80,714,15.1,1.9,1020,67.19
2022,3,28,9,30,559,92,835,17.7,1.4,1021,55.99
2022,3,28,10,30,724,100,898,19.4,1.0,1021,45.95
2022,3,28,11,30,835,104,930,20.5,0.8,1020,38.17
2022,3,28,12,30,886,103,949,21.3,0.6000000000000001,1020,34.33
2022,3,28,13,30,869,101,946,21.8,0.5,1019,35.77
2022,3,28,14,30,787,96,928,21.9,0.6000000000000001,1019,41.92
2022,3,28,15,30,646,89,887,21.700000000000003,0.6000000000000001,1019,51.07
2022,3,28,16,30,461,77,813,21.1,0.5,1019,61.82
2022,3,28,17,30,251,59,669,19.700000000000003,0.4,1019,73.34
2022,3,28,18,30,55,27,323,17.8,0.4,1019,85.10000000000001
2022,3,28,19,30,0,0,0,16.3,0.7000000000000001,1019,97.12
2022,3,28,20,30,0,0,0,14.9,0.9,1020,108.64
2022,3,28,21,30,0,0,0,13.5,1.1,1020,119.41
2022,3,28,22,30,0,0,0,12.3,1.2000000000000002,1020,128.81
2022,3,28,23,30,0,0,0,11.4,1.3,1019,135.82
2022,3,29,0,30,0,0,0,10.7,1.4,1019,139.14
2022,3,29,1,30,0,0,0,10.2,1.5,1019,137.85
2022,3,29,2,30,0,0,0,9.7,1.6,1019,132.34
2022,3,29,3,30,0,0,0,9.2,1.7000000000000002,1019,123.87
2022,3,29,4,30,0,0,0,8.8,1.7000000000000002,1019,113.62
2022,3,29,5,30,0,0,0,8.700000000000001,1.8,1019,102.37
2022,3,29,6,30,0,0,0,9.8,2.2,1019,90.03
2022,3,29,7,30,158,50,549,13.0,3.1,1019,78.61
2022,3,29,8,30,372,74,759,16.1,3.0,1019,66.88
2022,3,29,9,30,575,88,864,19.3,3.2,1019,55.66
2022,3,29,10,30,740,97,919,21.3,3.3000000000000003,1019,45.59
2022,3,29,11,30,850,102,946,22.700000000000003,3.3000000000000003,1018,37.79
2022,3,29,12,30,898,105,956,23.6,3.2,1018,33.94
2022,3,29,13,30,880,105,950,24.0,3.1,1017,35.410000000000004
2022,3,29,14,30,796,103,927,23.9,3.1,1016,41.63
2022,3,29,15,30,655,94,889,23.3,3.0,1016,50.83
2022,3,29,16,30,468,84,807,21.8,2.5,1016,61.620000000000005
2022,3,29,17,30,255,65,656,19.1,1.5,1016,73.16
2022,3,29,18,30,43,42,10,16.0,1.2000000000000002,1017,84.93
2022,3,29,19,30,0,0,0,14.7,1.2000000000000002,1017,96.94
2022,3,29,20,30,0,0,0,14.2,1.1,1018,108.44
2022,3,29,21,30,0,0,0,13.9,1.0,1018,119.18
2022,3,29,22,30,0,0,0,13.4,0.8,1018,128.53
2022,3,29,23,30,0,0,0,12.6,1.0,1017,135.48
2022,3,30,0,30,0,0,0,11.5,1.2000000000000002,1017,138.75
2022,3,30,1,30,0,0,0,10.7,1.3,1016,137.46
2022,3,30,2,30,0,0,0,10.0,1.4,1016,131.97
2022,3,30,3,30,0,0,0,9.5,1.5,1016,123.53
2022,3,30,4,30,0,0,0,9.1,1.6,1015,113.3
2022,3,30,5,30,0,0,0,9.2,1.8,1016,102.07
2022,3,30,6,30,0,0,0,10.3,2.3000000000000003,1016,89.78
2022,3,30,7,30,63,62,1,12.4,2.9000000000000004,1016,78.32000000000001
2022,3,30,8,30,376,84,736,14.2,3.1,1016,66.58
2022,3,30,9,30,579,102,839,16.6,3.2,1016,55.34
2022,3,30,10,30,590,265,460,19.1,3.5,1016,45.24
2022,3,30,11,30,718,276,556,21.0,3.3000000000000003,1016,37.4
2022,3,30,12,30,743,294,539,22.3,3.2,1015,33.55
2022,3,30,13,30,721,287,530,23.200000000000003,3.1,1015,35.06
2022,3,30,14,30,786,129,875,23.4,3.0,1014,41.35
2022,3,30,15,30,432,310,193,22.8,2.8000000000000003,1014,50.6
2022,3,30,16,30,298,223,159,21.3,2.1,1014,61.42
2022,3,30,17,30,248,76,586,18.9,1.3,1015,72.98
2022,3,30,18,30,49,48,18,16.400000000000002,1.1,1015,84.76
2022,3,30,19,30,0,0,0,15.3,1.0,1016,96.76
2022,3,30,20,30,0,0,0,14.5,1.0,1016,108.24
2022,3,30,21,30,0,0,0,13.8,0.9,1016,118.95
2022,3,30,22,30,0,0,0,13.5,0.8,1016,128.24
2022,3,30,23,30,0,0,0,13.1,0.8,1016,135.15
2022,3,31,0,30,0,0,0,12.8,0.7000000000000001,1016,138.37
2022,3,31,1,30,0,0,0,12.5,0.6000000000000001,1016,137.06
2022,3,31,2,30,0,0,0,12.3,0.6000000000000001,1016,131.59
2022,3,31,3,30,0,0,0,12.2,0.5,1016,123.18
2022,3,31,4,30,0,0,0,12.1,0.3,1016,112.98
2022,3,31,5,30,0,0,0,11.6,0.3,1016,101.76
2022,3,31,6,30,0,0,0,12.0,0.4,1016,89.54
2022,3,31,7,30,159,56,498,14.4,0.8,1017,78.03
