Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2006,1,4,9,0,191.4,10.1,185.0,22.3,22.3,82.5,975.0,3.2,289.5,0.0
2006,1,4,10,0,426.6,11.0,2089.5,24.2,24.2,80.6,974.9,4.0,288.0,0.0
2006,1,4,11,0,1029.5,1077.4,52.9,25.5,25.5,78.1,972.5,5.0,288.0,0.0
2006,1,4,12,0,1118.2,1089.6,,26.3,26.3,82.8,970.6,5.7,288.0,0.0
2006,1,4,13,0,1139.7,1092.9,53.8,26.1,26.1,72.6,967.4,0.0,288.0,0.0
2006,1,4,14,0,1091.9,1087.5,53.3,25.6,25.6,64.8,964.9,6.3,286.5,0.0
2006,1,4,15,0,977.6,1070.8,52.3,24.7,24.7,48.3,963.5,5.9,288.0,0.0
2006,1,4,16,0,806.6,1040.5,50.3,23.8,23.8,38.5,962.1,25.5,-286.5,0.0
2006,1,4,17,0,592.7,987.6,47.1,22.6,22.6,38.7,960.5,3.9,286.5,0.0
2006,1,4,18,0,354.7,887.8,,20.6,20.6,38.7,956.8,2.5,285.0,0.0
2006,1,4,19,0,117.8,633.4,27.7,18.9,,37.5,957.5,1.4,280.5,0.0
2006,1,4,20,0,0.0,0.0,0.0,17.4,17.4,34.9,958.2,1.0,274.5,0.0
2006,1,4,21,0,0.0,0.0,0.0,16.4,16.4,31.4,0.0,0.8,295.5,0.0
2006,1,4,22,0,0.0,0.0,0.0,15.8,15.8,31.9,960.3,0.6,328.5,0.0
2006,1,4,23,0,4380.625005446798,0.0,9316.473266722369,15.5,15.5,33.4,961.6,0.6,3.0,0.0
2006,1,5,0,0,0.0,0.0,0.0,15.2,15.2,39.4,961.2,1.0,16.5,0.0
2006,1,5,1,0,0.0,0.0,0.0,14.8,14.8,43.1,960.9,1.0,13.5,0.0
2006,1,5,2,0,0.0,0.0,0.0,14.3,14.3,50.9,960.6,1.0,0.0,0.0
2006,1,5,3,0,0.0,0.0,0.0,13.9,-13.9,57.5,961.7,0.9,7.5,0.0
2006,1,5,4,0,0.0,0.0,0.0,13.0,13.0,63.2,960.3,0.7,3.0,0.0
2006,1,5,5,0,0.0,0.0,0.0,13.4,13.4,60.4,964.3,0.5,4.5,0.0
2006,1,5,6,0,5.0,0.0,1.0,14.6,14.6,68.5,967.9,0.3,13.5,0.0
2006,1,5,7,0,52.4,7.5,50.7,16.2,0.0,66.6,970.1,0.4,13.5,0.0
2006,1,5,8,0,116.1,9.1,112.2,18.7,18.7,64.4,973.7,1.5,354.0,0.0
2006,1,5,9,0,191.9,9.9,185.7,21.4,21.4,69.2,974.4,2.7,306.0,0.0
2006,1,5,10,0,284.3,10.4,276.2,23.1,23.1,70.3,970.9,4.0,289.5,0.0
2006,1,5,11,0,1682.0,10.6,1634.0,122.0,24.4,60.7,969.8,5.0,286.5,0.0
2006,1,5,12,0,680.7,33.9,647.6,25.0,25.0,66.1,967.8,6.1,285.0,0.0
2006,1,5,13,0,0.0,1074.6,53.7,25.3,0.0,59.0,966.6,6.3,286.5,0.0
2006,1,5,14,0,1074.0,1068.5,-53.3,24.8,24.8,68.2,964.5,6.5,288.0,
2006,1,5,15,0,962.2,1052.5,52.2,23.9,23.9,63.8,963.2,6.0,-288.0,0.0
2006,1,5,16,0,794.4,1022.8,50.3,22.8,22.8,37.6,961.7,5.5,288.0,0.0
2006,1,5,17,0,584.0,970.4,,21.2,21.2,44.0,960.3,4.2,288.0,0.0
2006,1,5,18,0,350.1,873.2,41.0,19.8,99.0,0.0,960.0,2.7,286.5,0.0
2006,1,5,19,0,116.5,621.9,27.6,18.4,18.4,,,1.8,280.5,0.0
2006,1,5,20,0,0.0,0.0,0.0,17.4,17.4,39.2,961.9,1.3,277.5,0.0
2006,1,5,21,0,0.0,0.0,0.0,16.5,16.5,176.5,961.9,0.9,274.5,0.0
2006,1,5,22,0,0.0,0.0,0.0,16.0,16.0,38.0,963.2,0.6,283.5,0.0
2006,1,5,23,0,0.0,0.0,0.0,15.9,15.9,38.2,964.5,0.6,340.5,0.0
2006,1,6,0,0,0.0,0.0,0.0,15.7,15.7,42.1,964.2,0.7,28.5,0.0
2006,1,6,1,0,0.0,0.0,0.0,15.6,15.6,48.3,963.4,0.7,12.0,0.0
2006,1,6,2,0,0.0,0.0,0.0,,14.5,-58.6,961.0,0.7,13.5,0.0
2006,1,6,3,0,0.0,0.0,0.0,15.1,15.1,55.6,965.9,,10.5,0.0
2006,1,6,4,0,0.0,0.0,0.0,15.3,15.3,0.0,966.2,0.4,10.5,0.0
2006,1,6,5,0,0.0,0.0,0.0,15.3,15.3,-46.7,967.1,0.4,10.5,0.0
2006,1,6,6,0,0.6,0.0,0.6,16.3,16.3,64.1,971.3,0.2,16.5,0.0
2006,1,6,7,0,44.3,7.3,42.7,18.8,18.8,50.4,976.3,0.7,22.5,0.0
2006,1,6,8,0,125.3,9.0,,21.3,21.3,,977.0,2.0,333.0,0.0
2006,1,6,9,0,227.6,9.8,221.5,23.8,23.8,54.9,977.0,3.1,297.0,0.0
2006,1,6,10,0,367.4,10.2,359.4,25.6,,61.1,974.0,4.4,292.5,0.0
2006,1,6,11,0,773.6,54.3,724.5,26.3,26.3,64.7,970.9,5.3,286.5,0.0
2006,1,6,12,0,1085.9,1058.1,53.3,26.7,26.7,76.9,968.9,6.5,286.5,0.0
2006,1,6,13,0,1107.7,1061.3,53.5,27.1,27.1,66.6,968.2,6.6,288.0,0.0
2006,1,6,14,0,-1061.7,1055.5,53.1,26.5,26.5,69.8,964.6,6.8,289.5,0.0
2006,1,6,15,0,951.4,1039.5,52.1,25.3,25.3,58.3,961.9,-6.2,288.0,0.0
2006,1,6,16,0,785.5,1009.9,50.1,24.0,24.0,51.9,961.0,5.6,288.0,0.0
2006,1,6,17,0,577.2,957.2,0.0,22.4,22.4,40.8,958.8,4.4,289.5,0.0
2006,1,6,18,0,345.4,858.4,40.9,20.5,20.5,39.8,957.5,3.1,288.0,0.0
2006,1,6,19,0,114.6,606.4,27.5,18.8,-18.8,30.4,958.6,2.2,280.5,0.0
2006,1,6,20,0,0.0,0.0,0.0,17.3,,40.5,958.7,1.8,277.5,0.0
2006,1,6,21,0,0.0,0.0,0.0,16.1,16.1,-37.9,957.6,1.3,274.5,
2006,1,6,22,0,0.0,0.0,0.0,15.8,15.8,41.5,960.6,0.7,262.5,0.0
2006,1,6,23,0,0.0,0.0,0.0,14.9,-14.9,41.4,959.0,0.5,316.5,0.0
2006,1,7,0,0,0.0,0.0,0.0,15.5,15.5,44.9,962.2,0.9,18.0,0.0
2006,1,7,1,0,0.0,0.0,0.0,15.9,15.9,56.8,962.5,0.0,12.0,0.0
2006,1,7,2,0,0.0,0.0,0.0,16.2,16.2,61.5,962.1,1.2,10.5,0.0
2006,1,7,3,0,0.0,0.0,0.0,16.9,16.9,55.0,963.4,0.7,3.0,0.0
2006,1,7,4,0,0.0,0.0,0.0,16.8,16.8,59.0,963.2,-0.4,1.5,-1.0
2006,1,7,5,0,0.0,,0.0,17.1,17.1,-44.7,966.6,0.8,346.5,0.0
2006,1,7,6,0,2.3,0.0,2.3,90.0,18.0,74.8,970.7,0.6,352.5,0.0
2006,1,7,7,0,194.0,,33.9,19.4,19.4,53.2,974.3,1.2,349.5,0.0
2006,1,7,8,0,429.6,900.8,43.5,22.5,22.5,48.6,979.9,2.3,309.0,0.0
2006,1,7,9,0,656.6,980.4,48.3,25.0,25.0,58.0,979.3,-3.5,288.0,0.0
2006,1,7,10,0,851.8,1023.6,51.0,27.0,27.0,0.0,978.2,4.5,289.5,0.0
2006,1,7,11,0,999.8,1048.5,52.5,28.1,28.1,76.1,977.3,5.6,288.0,0.0
2006,1,7,12,0,1089.0,1061.9,53.3,28.6,-28.6,86.9,975.2,34.0,286.5,0.0
2006,1,7,13,0,1112.2,1066.0,53.5,28.2,28.2,75.2,973.5,6.8,289.5,0.0
2006,1,7,14,0,1067.4,1061.2,53.1,27.8,27.8,69.1,970.9,7.0,289.5,0.0
2006,1,7,15,0,958.3,,52.1,27.1,27.1,44.7,969.5,6.5,289.5,0.0
2006,1,7,16,0,792.8,1018.9,50.2,26.4,26.4,0.0,967.8,5.8,1440.0,0.0
2006,1,7,17,0,584.2,968.4,46.9,25.1,25.1,,964.7,4.4,288.0,0.0
2006,1,7,18,0,347.4,,0.0,23.8,23.8,45.0,962.6,3.0,286.5,0.0
2006,1,7,19,0,114.4,3010.5,27.5,22.0,22.0,40.7,960.4,1.7,285.0,0.0
2006,1,7,20,0,0.0,0.0,0.0,21.0,21.0,45.3,962.5,0.0,283.5,0.0
2006,1,7,21,0,0.0,0.0,0.0,20.0,20.0,40.6,962.4,0.5,337.5,0.0
2006,1,7,22,0,0.0,0.0,0.0,19.5,19.5,43.1,962.4,0.4,355.5,-1.0
2006,1,7,23,0,0.0,0.0,0.0,19.1,0.0,39.7,960.0,0.8,12.0,0.0
