TMY3 data for calama
calama, -22.47, -68.93, -4, 0, TMY3, W/m2, C, %, m/s, deg, mm
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,DryBulb,DewPoint,RelativeHumidity,Pressure,WindSpeed,WindDirection
2014,7,12,21,0,0.0,240.0,0.0,10.5,10.5,9.4,850.0,4.8,42.0
2014,7,12,22,0,0.0,240.0,0.0,9.3,9.3,8.8,850.0,5.4,55.5
2014,7,12,23,0,0.0,0.0,0.0,7.9,7.9,9.8,850.0,5.8,61.5
2014,7,13,0,0,0.0,0.0,0.0,7.1,7.1,13.7,850.0,5.7,69.0
2014,7,13,1,0,0.0,0.0,0.0,6.3,6.3,22.4,850.0,5.6,76.5
2014,7,13,2,0,0.0,0.0,0.0,5.5,5.5,30.6,850.0,5.8,79.5
2014,7,13,3,0,0.0,0.0,0.0,5.0,5.0,39.0,850.0,6.0,0.0
2014,7,13,4,0,0.0,0.0,0.0,4.2,4.2,26.5,850.0,31.0,76.5
2014,7,13,5,0,0.0,138.35666666666668,0.0,3.2,3.2,24.9,850.0,6.5,78.0
2014,7,13,6,0,6.04,276.71333333333337,5.82,2.4,2.4,26.9,1100.0,6.55,82.5
2014,7,13,7,0,79.20000000000002,415.0700000000001,12.22,4.6,4.6,30.2,850.0,6.6,82.5
2014,7,13,8,0,192.42,553.4266666666667,19.32,-8.3,8.3,31.3,850.0,6.3,79.5
2014,7,13,9,0,335.44000000000005,691.7833333333334,26.78,14.1,14.1,30.7,1100.0,4.7,81.0
2014,7,13,10,0,335.44000000000005,830.1400000000001,34.38,18.7,18.7,30.0,850.0,2.3,94.5
2014,7,13,11,0,491.7000000000001,1044.92,36.2,20.8,20.8,31.1,850.0,2.1,121.5
2014,7,13,12,0,569.14,1066.7800000000002,29.8,21.6,21.6,29.2,850.0,5.0,204.0
2014,7,13,13,0,581.0200000000001,1068.42,29.96,22.5,22.5,28.0,850.0,6.5,232.5
2014,7,13,14,0,526.52,1051.88,29.22,21.8,21.8,27.8,850.0,7.3,249.0
2014,7,13,15,0,570.74,1006.12,27.16,21.0,21.0,27.1,850.0,6.9,253.5
2014,7,13,16,0,409.12000000000006,789.82,19.52,19.7,19.7,22.1,850.0,6.5,256.5
2014,7,13,17,0,258.52000000000004,575.64,29.6,16.7,16.7,13.9,850.0,5.1,253.5
2014,7,13,18,0,133.42000000000002,367.3200000000001,39.68,14.6,14.6,10.0,850.0,2.8,252.0
2014,7,13,19,0,44.9,170.38,49.760000000000005,12.2,12.2,8.0,850.0,0.7,250.5
2014,7,13,20,0,0.68,0.0,59.84,10.6,10.6,9.4,1100.0,2.7,268.5
2014,7,13,21,0,0.0,0.0,69.92,9.0,9.0,8.1,850.0,4.4,40.5
2014,7,13,22,0,0.0,0.0,80.0,8.1,8.1,7.7,850.0,5.4,57.0
2014,7,13,23,0,0.0,0.0,80.0,6.6,6.6,9.2,850.0,6.1,61.5
2014,7,14,0,0,0.0,0.0,0.0,5.2,5.2,12.5,850.0,6.1,72.0
2014,7,14,1,0,0.0,0.0,0.0,4.2,4.2,22.0,850.0,5.8,75.0
2014,7,14,2,0,0.0,0.0,1.836666666666667,3.3,3.3,30.9,850.0,5.9,75.0
2014,7,14,3,0,0.0,0.0,3.673333333333333,3.1,3.1,37.5,850.0,6.2,76.5
2014,7,14,4,0,0.0,0.0,5.51,2.4,2.4,26.5,850.0,6.1,75.0
2014,7,14,5,0,0.0,0.0,7.346666666666667,1.4,1.4,24.7,850.0,6.3,72.0
2014,7,14,6,0,26.360000000000003,146.28,9.183333333333334,0.7,0.7,26.6,850.0,31.5,78.0
2014,7,14,7,0,97.94,333.44,11.02,3.9,3.9,30.5,850.0,6.0,81.0
2014,7,14,8,0,208.82,535.04,18.14,8.5,8.5,31.8,850.0,5.3,73.5
2014,7,14,9,0,348.86,743.3199999999999,25.6,13.8,13.8,30.4,850.0,3.2,78.0
2014,7,14,10,0,588.86,954.08,33.2,17.2,17.2,29.8,850.0,0.0,91.5
2014,7,14,11,0,721.2,807.8,36.2,50.0,18.8,30.9,850.0,3.4,156.0
2014,7,14,12,0,796.6800000000001,718.0444444444444,37.32000000000001,19.4,19.4,29.3,850.0,6.2,237.0
2014,7,14,13,0,808.1999999999999,628.2888888888889,37.44,20.6,20.6,0.0,850.0,7.8,243.0
2014,7,14,14,0,754.86,538.5333333333333,36.7,19.9,-19.9,29.2,850.0,8.0,360.0
2014,7,14,15,0,558.22,448.77777777777777,34.64,19.0,19.0,28.8,850.0,8.0,252.0
2014,7,14,16,0,400.2600000000001,359.02222222222224,27.76,17.8,17.8,25.2,850.0,6.2,253.5
2014,7,14,17,0,253.20000000000005,269.26666666666665,20.24,15.2,15.2,17.7,850.0,5.0,250.5
2014,7,14,18,0,130.8,179.51111111111118,13.000000000000002,13.4,13.4,13.7,850.0,3.0,249.0
2014,7,14,19,0,44.10000000000001,89.75555555555559,6.28,11.2,0.0,11.1,850.0,0.6,252.0
2014,7,14,20,0,0.7400000000000001,0.0,0.7400000000000001,9.6,9.4,12.0,850.0,1.7,262.5
2014,7,14,21,0,0.6166666666666667,0.0,0.0,8.0,8.0,11.7,850.0,3.0,15.0
2014,7,14,22,0,0.4933333333333334,0.0,0.0,7.0,7.0,11.8,850.0,3.9,49.5
2014,7,14,23,0,0.37,0.0,0.0,5.9,5.9,13.1,850.0,4.1,61.5
2014,7,15,0,0,0.2466666666666667,0.0,0.0,0.0,5.2,17.3,850.0,4.1,73.5
2014,7,15,1,0,0.1233333333333334,0.0,0.0,4.4,4.4,27.1,850.0,4.3,82.5
2014,7,15,2,0,0.0,0.0,0.0,3.6,3.6,37.6,850.0,4.7,84.0
2014,7,15,3,0,0.0,0.0,0.0,2.8,2.8,31.5,850.0,5.0,87.0
2014,7,15,4,0,0.0,0.0,0.0,2.3,2.05,30.4,850.0,5.1,85.5
2014,7,15,5,0,0.0,0.0,0.0,1.3,1.3,31.7,850.0,5.4,81.0
2014,7,15,6,0,26.660000000000004,147.34,4.64,0.9,0.9,30.1,850.0,5.3,81.0
2014,7,15,7,0,98.96,335.94000000000005,11.06,3.9,3.9,33.9,850.0,0.0,81.0
2014,7,15,8,0,211.08,539.34,18.18,8.4,8.4,36.3,850.0,3.6,0.0
2014,7,15,9,0,352.96000000000004,749.8800000000001,18.18,13.3,13.3,37.6,850.0,1.6,79.5
2014,7,15,10,0,511.7600000000001,963.5600000000002,25.8,16.5,16.5,37.0,850.0,1.6,94.5
2014,7,15,11,0,646.86,1030.6,28.820000000000004,18.7,18.7,36.4,850.0,4.1,220.5
2014,7,15,12,0,725.02,1054.7,29.96,19.5,19.5,36.5,850.0,6.4,244.5
2014,7,15,13,0,738.64,1059.24,30.14,19.1,19.1,36.4,850.0,7.4,247.5
2014,7,15,14,0,686.36,1046.42,36.9,18.7,18.7,36.3,850.0,7.2,252.0
2014,7,15,15,0,572.94,1005.4400000000002,34.86,18.4,18.4,35.1,850.0,6.7,255.0
2014,7,15,16,0,412.00000000000006,791.0600000000002,28.02,17.1,17.1,28.5,850.0,5.4,256.5
2014,7,15,17,0,261.54,578.3600000000001,20.46,14.9,14.9,19.7,850.0,3.6,258.0
2014,7,15,18,0,135.8,370.4200000000001,93.16,13.3,13.3,80.0,850.0,1.4,259.5
2014,7,15,19,0,46.2,172.70000000000002,86.4,11.8,11.8,11.5,850.0,0.9,258.0
2014,7,15,20,0,0.82,0.0,80.82,10.0,10.0,11.5,850.0,3.2,291.0
2014,7,15,21,0,0.0,55.64933333333333,80.0,8.4,30.0,10.5,850.0,4.2,51.0
2014,7,15,22,0,0.0,111.29866666666666,80.0,7.0,7.0,9.7,850.0,5.0,55.5
2014,7,15,23,0,0.0,166.94799999999998,0.0,5.5,5.5,10.1,850.0,5.6,0.0
2014,7,16,0,0,0.0,222.59733333333327,0.0,4.4,4.4,13.5,850.0,6.2,72.0
2014,7,16,1,0,240.0,278.24666666666667,0.0,3.7,3.7,22.1,850.0,0.0,72.0
2014,7,16,2,0,240.0,333.896,0.0,3.2,3.0,29.9,850.0,6.9,75.0
2014,7,16,3,0,240.0,389.5453333333333,0.0,2.7,2.7,38.3,850.0,7.1,75.0
2014,7,16,4,0,240.0,445.19466666666665,0.0,2.3,2.3,26.5,850.0,7.1,75.0
2014,7,16,5,0,240.0,500.844,0.0,1.6,1.6,25.5,850.0,7.4,75.0
2014,7,16,6,0,27.960000000000004,556.4933333333333,4.68,2.2,2.2,27.4,850.0,7.3,76.5
2014,7,16,7,0,102.56000000000002,612.1426666666666,11.12,4.7,4.7,30.0,850.0,7.1,76.5
2014,7,16,8,0,217.50000000000003,667.7919999999999,18.26,9.4,9.4,31.5,850.0,6.4,38.25
2014,7,16,9,0,362.38,723.4413333333333,25.76,14.3,14.3,30.6,850.0,4.5,0.0
2014,7,16,10,0,524.34,779.0906666666666,33.400000000000006,17.8,17.8,29.9,850.0,2.9,91.5
2014,7,16,11,0,661.2,834.74,36.38,20.3,20.3,30.6,850.0,2.3,114.0
2014,7,16,12,0,739.84,856.5800000000002,37.5,22.1,22.1,28.3,850.0,4.2,186.0
2014,7,16,13,0,752.94,859.6200000000001,37.66,21.7,30.0,27.5,850.0,0.0,234.0
2014,7,16,14,0,699.44,845.9000000000001,36.94,21.2,21.2,27.1,850.0,6.7,241.5
2014,7,16,15,0,584.02,804.5600000000002,34.92,20.6,20.6,25.6,850.0,6.9,244.5
2014,7,16,16,0,420.12000000000006,804.5600000000002,28.18,18.8,18.8,21.4,850.0,5.8,0.0
2014,7,16,17,0,266.88000000000005,588.3800000000001,100.62,15.5,15.5,14.0,1100.0,4.1,250.5
2014,7,16,18,0,138.83999999999995,377.14,93.32,13.3,13.3,11.4,850.0,2.3,253.5
2014,7,16,19,0,47.46,176.22000000000003,86.54,11.1,11.1,8.3,850.0,1.2,253.5
2014,7,16,20,0,0.92,0.0,160.92000000000002,9.2,9.2,9.7,850.0,3.4,276.0
2014,7,16,21,0,0.0,0.0,160.0,7.7,7.7,43.0,850.0,4.8,48.0
2014,7,16,22,0,0.0,0.0,80.0,5.6,5.85,37.0,850.0,5.9,57.0
2014,7,16,23,0,0.0,0.0,80.0,4.0,4.0,8.1,850.0,32.5,61.5
2014,7,17,0,0,0.0,0.0,80.0,3.6,3.6,11.1,850.0,6.8,66.75
2014,7,17,1,0,0.0,0.0,0.0,2.8,2.8,20.6,850.0,6.9,72.0
2014,7,17,2,0,0.0,0.0,0.0,2.4,2.4,27.7,850.0,7.2,73.5
2014,7,17,3,0,0.0,0.0,0.0,-1.9,1.9,40.7,850.0,7.2,73.5
2014,7,17,4,0,0.0,0.0,0.0,1.6,1.6,25.3,850.0,7.4,73.5
2014,7,17,5,0,0.0,0.0,0.0,1.0,1.0,23.7,850.0,7.6,70.5
2014,7,17,6,0,29.1,160.76,4.720000000000001,2.0,2.0,26.3,850.0,7.6,69.0
2014,7,17,7,0,105.84,360.28,11.2,4.3,4.3,29.1,850.0,7.3,70.5
2014,7,17,8,0,223.8,573.56,18.380000000000003,8.4,8.4,30.7,850.0,7.3,352.5
2014,7,17,9,0,372.36,793.28,25.9,13.7,13.7,29.2,1100.0,6.3,76.5
2014,7,17,10,0,409.9266666666667,1015.44,64.30000000000001,17.8,17.8,28.8,850.0,0.0,91.5
2014,7,17,11,0,447.4933333333334,1077.04,67.26,20.0,30.0,30.1,850.0,2.2,117.0
2014,7,17,12,0,485.06000000000006,1097.84,68.36000000000001,20.7,20.7,27.6,850.0,4.4,160.5
2014,7,17,13,0,522.6266666666668,1100.08,68.5,22.7,22.7,26.3,850.0,5.4,207.0
2014,7,17,14,0,560.1933333333334,1085.82,67.78,23.7,23.7,26.0,1100.0,5.5,231.0
2014,7,17,15,0,597.7600000000001,1045.0,35.04,23.2,23.2,24.3,850.0,5.5,235.5
2014,7,17,16,0,429.3,822.64,28.360000000000003,21.4,21.4,20.1,850.0,4.7,235.5
2014,7,17,17,0,272.76,602.32,20.78,18.0,18.0,13.1,850.0,2.9,360.0
2014,7,17,18,0,141.78,386.80000000000007,13.46,15.4,15.4,10.2,850.0,1.4,253.5
2014,7,17,19,0,48.080000000000005,181.34000000000003,6.66,13.0,13.0,37.5,850.0,2.2,250.5
2014,7,17,20,0,0.0,0.0,1.0,10.9,10.9,8.9,850.0,4.5,316.5
2014,7,17,21,0,0.0,0.0,0.0,9.3,-9.3,6.9,850.0,5.7,60.0
2014,7,17,22,0,0.0,0.0,0.0,7.2,7.2,5.7,850.0,6.6,61.5
2014,7,17,23,0,0.0,0.0,0.0,5.7,5.7,6.2,850.0,0.0,63.0
2014,7,18,0,0,0.0,0.0,0.0,5.0,5.0,9.5,850.0,8.0,72.0
2014,7,18,1,0,0.0,0.0,0.0,4.0,4.0,19.3,850.0,8.2,75.0
2014,7,18,2,0,0.0,0.0,0.0,3.15,3.2,26.3,850.0,8.5,75.0
2014,7,18,3,0,240.0,0.0,0.0,2.3,-2.3,42.9,850.0,0.0,76.5
2014,7,18,4,0,240.0,0.0,0.0,1.5,-0.7999999999999998,24.0,850.0,9.4,79.5
2014,7,18,5,0,240.0,0.0,0.0,0.7,0.7,21.3,850.0,9.5,84.0
2014,7,18,6,0,269.36,161.32000000000002,4.74,2.7,2.7,100.0,850.0,8.9,84.0
2014,7,18,7,0,346.3,360.58,10.22,5.5,5.5,28.0,850.0,8.3,84.0
2014,7,18,8,0,224.26,573.24,15.7,9.2,9.2,29.6,850.0,8.2,81.0
2014,7,18,9,0,372.6,791.96,21.18,14.3,14.3,27.6,850.0,7.1,79.5
2014,7,18,10,0,538.34,1013.54,26.66,18.5,18.5,27.2,850.0,5.0,91.5
2014,7,18,11,0,677.7,1074.3000000000002,32.14,21.6,21.6,28.4,850.0,0.0,0.0
2014,7,18,12,0,757.8,1095.38,37.62,23.5,23.5,25.5,850.0,3.2,153.0
2014,7,18,13,0,771.1800000000002,1098.0800000000002,37.76,24.5,24.5,24.9,850.0,5.6,198.0
2014,7,18,14,0,862.84,1084.5800000000002,37.040000000000006,25.2,25.2,25.0,850.0,5.6,220.5
2014,7,18,15,0,745.44,1044.0200000000002,29.38,26.1,26.1,23.5,850.0,5.2,228.0
2014,7,18,16,0,577.8000000000001,821.94,22.78,25.1,25.1,19.5,850.0,4.3,232.5
2014,7,18,17,0,420.7600000000001,601.6,15.2,21.4,21.4,12.5,850.0,2.6,252.0
2014,7,18,18,0,289.42,386.24,7.880000000000001,18.4,18.4,10.4,850.0,1.5,250.5
2014,7,18,19,0,49.42,181.02,1.08,15.2,15.2,7.7,850.0,0.0,252.0
2014,7,18,20,0,1.08,0.0,1.08,12.8,12.8,9.4,850.0,4.7,229.5
2014,7,18,21,0,0.0,0.0,0.0,10.9,10.9,7.5,850.0,6.0,61.5
2014,7,18,22,0,0.0,0.0,0.0,8.4,0.0,5.4,850.0,6.6,64.5
2014,7,18,23,0,0.0,0.0,0.0,7.1,7.1,6.0,850.0,7.0,66.0
2014,7,19,0,0,0.0,0.0,0.0,6.6,6.6,9.0,850.0,7.0,70.5
2014,7,19,1,0,0.0,0.0,0.0,5.7,5.7,19.3,850.0,7.1,0.0
2014,7,19,2,0,0.0,0.0,0.0,5.1,5.1,100.0,850.0,7.5,73.5
2014,7,19,3,0,0.0,0.0,0.0,4.3,4.3,100.0,850.0,7.8,72.0
2014,7,19,4,0,0.0,0.0,0.0,4.3,4.3,23.9,850.0,8.4,73.5
2014,7,19,5,0,0.0,0.0,0.0,3.6,3.6,21.1,1100.0,8.6,78.0
2014,7,19,6,0,28.860000000000003,156.66,4.74,5.0,5.0,100.0,850.0,42.5,78.0
2014,7,19,7,0,104.62,351.74,11.22,7.6,7.6,28.2,850.0,8.1,79.5
2014,7,19,8,0,220.8,560.26,18.380000000000003,12.0,12.0,29.7,850.0,8.2,79.5
2014,7,19,9,0,366.92,774.88,25.9,17.2,17.2,28.1,850.0,7.2,82.5
2014,7,19,10,0,530.1400000000001,992.28,33.56,21.0,21.0,27.5,850.0,5.3,97.5
2014,7,19,11,0,667.34,1053.36,36.5,23.5,23.5,28.8,850.0,4.3,121.5
2014,7,19,12,0,746.0,1074.1,37.58,24.9,24.9,26.8,850.0,4.5,165.0
2014,7,19,13,0,759.0200000000001,1076.48,37.72,50.0,26.3,26.1,850.0,6.2,205.5
2014,7,19,14,0,705.3800000000001,1062.6,36.98,27.2,27.2,26.2,850.0,6.4,226.5
2014,7,19,15,0,589.72,1021.66,34.96,26.6,26.6,100.0,850.0,6.3,231.0
2014,7,19,16,0,424.8,803.9200000000001,28.42,25.4,25.4,20.8,850.0,5.1,234.0
2014,7,19,17,0,270.38,588.1,100.86,21.4,21.4,14.0,850.0,3.7,247.5
2014,7,19,18,0,265.31666666666666,377.2000000000001,93.56,18.4,18.4,10.6,850.0,2.1,247.5
2014,7,19,19,0,260.25333333333333,176.46,86.78,15.7,15.7,7.8,850.0,2.1,247.5
2014,7,19,20,0,255.19,0.0,81.14,13.9,13.9,9.0,850.0,4.4,259.5
2014,7,19,21,0,250.1266666666667,0.0,80.0,12.4,12.4,0.0,850.0,5.3,57.0
2014,7,19,22,0,245.06333333333333,0.0,0.0,10.7,30.0,6.1,850.0,6.0,57.0
2014,7,19,23,0,240.0,0.0,0.0,-8.9,8.9,7.0,850.0,7.1,60.0
2014,7,20,0,0,0.0,0.0,0.0,8.3,-8.3,10.1,850.0,7.2,360.0
2014,7,20,1,0,0.0,0.0,0.0,7.4,7.4,19.9,850.0,7.3,75.0
2014,7,20,2,0,240.0,0.0,0.0,6.5,6.5,26.6,850.0,7.6,76.5
2014,7,20,3,0,240.0,0.0,0.0,5.7,5.7,42.6,850.0,7.8,75.0
2014,7,20,4,0,240.0,0.0,0.0,5.2,5.2,24.2,850.0,0.0,76.5
2014,7,20,5,0,240.0,0.0,0.0,4.1,4.1,22.2,850.0,8.2,75.0
2014,7,20,6,0,268.9,155.66,4.720000000000001,4.9,4.9,25.8,850.0,8.1,0.0
2014,7,20,7,0,104.74,155.66,11.18,0.0,7.4,28.9,850.0,7.8,0.0
2014,7,20,8,0,221.26,155.66,18.32,11.7,11.7,30.4,850.0,7.7,82.5
2014,7,20,9,0,368.08,370.72,25.8,16.8,-16.8,28.9,850.0,6.3,87.0
2014,7,20,10,0,532.22,588.78,33.44,20.4,20.4,28.4,850.0,0.0,99.0
2014,7,20,11,0,670.5,651.76,36.38,22.8,22.8,0.0,850.0,3.6,135.75
2014,7,20,12,0,750.3400000000001,868.72,67.72,23.7,23.7,27.0,1100.0,4.8,172.5
2014,7,20,13,0,764.2600000000001,1080.98,67.88000000000001,24.5,30.0,26.0,850.0,6.6,217.5
2014,7,20,14,0,685.1533333333334,1068.2800000000002,67.18,24.1,24.1,26.2,850.0,7.1,238.5
2014,7,20,15,0,606.0466666666667,1028.84,65.2,23.3,23.3,25.1,850.0,7.0,0.0
2014,7,20,16,0,526.94,810.2,54.333333333333336,21.9,21.9,19.0,850.0,6.0,241.5
2014,7,20,17,0,447.83333333333337,593.24,43.46666666666667,18.2,18.2,12.9,850.0,4.1,247.5
2014,7,20,18,0,368.7266666666667,380.98,32.6,15.7,15.7,48.5,1100.0,2.1,250.5
2014,7,20,19,0,289.62,418.62,21.73333333333333,13.5,13.5,7.5,850.0,1.5,250.5
2014,7,20,20,0,241.2,240.0,10.866666666666667,11.6,11.6,8.9,850.0,3.6,265.5
2014,7,20,21,0,240.0,240.0,0.0,10.1,10.1,7.5,850.0,4.9,52.5
2014,7,20,22,0,240.0,240.0,0.0,8.3,8.3,6.4,850.0,5.8,57.0
2014,7,20,23,0,240.0,240.0,0.0,6.9,6.9,7.1,1100.0,6.7,60.0
2014,7,21,0,0,0.0,0.0,0.0,6.0,0.0,9.9,1100.0,7.0,70.5
2014,7,21,1,0,0.0,26.806666666666672,0.0,5.1,5.1,19.4,850.0,7.2,75.0
2014,7,21,2,0,0.0,53.613333333333344,0.0,4.4,4.4,26.8,850.0,7.5,75.0
2014,7,21,3,0,0.0,80.42000000000002,0.0,3.6,3.6,42.1,850.0,7.7,76.5
2014,7,21,4,0,0.0,107.22666666666667,0.0,3.1,3.1,24.0,1100.0,8.0,79.5
2014,7,21,5,0,0.0,134.03333333333336,0.0,2.1,2.1,22.1,850.0,8.3,79.5
2014,7,21,6,0,29.980000000000004,160.84000000000003,4.78,3.2,3.2,25.3,850.0,8.1,81.0
2014,7,21,7,0,107.72,359.68000000000006,11.260000000000002,5.6,5.6,28.6,850.0,0.0,82.5
2014,7,21,8,0,107.72,572.2,18.44,9.4,9.4,30.1,850.0,7.7,81.0
2014,7,21,9,0,257.6,791.22,25.94,14.5,14.5,28.8,850.0,6.3,84.0
2014,7,21,10,0,424.88,791.22,33.6,19.0,19.0,28.4,850.0,4.3,99.0
2014,7,21,11,0,565.1,852.4200000000001,36.5,21.9,21.9,29.4,850.0,3.3,123.0
2014,7,21,12,0,645.76,873.76,37.58,23.2,23.2,27.2,850.0,5.2,171.0
2014,7,21,13,0,778.36,876.36,37.72,23.2,23.8,26.4,850.0,7.2,216.0
2014,7,21,14,0,723.6,862.24,37.02,23.2,23.2,26.5,850.0,7.5,237.0
2014,7,21,15,0,556.32,1043.28,35.04,22.4,22.4,24.8,850.0,7.3,241.5
2014,7,21,16,0,387.4,821.24,28.64,20.8,20.8,20.0,850.0,6.2,243.0
2014,7,21,17,0,229.0,841.06,21.08,17.1,17.1,12.7,850.0,4.4,249.0
2014,7,21,18,0,96.4,625.94,13.760000000000002,14.5,30.0,9.3,850.0,2.2,250.5
2014,7,21,19,0,1.2800000000000002,421.04,6.96,12.6,12.6,7.2,850.0,1.4,261.0
2014,7,21,20,0,1.2800000000000002,240.0,1.2800000000000002,10.9,10.9,8.3,850.0,3.4,271.5
2014,7,21,21,0,0.0,240.0,0.0,9.2,9.2,6.9,850.0,4.5,46.5
2014,7,21,22,0,0.0,0.0,0.0,7.7,7.7,5.8,850.0,5.3,52.5
2014,7,21,23,0,0.0,0.0,0.0,6.2,6.2,6.4,850.0,6.5,57.0
2014,7,22,0,0,0.0,0.0,0.0,5.0,5.0,9.4,850.0,6.5,72.0
2014,7,22,1,0,0.0,0.0,0.0,4.3,4.3,19.3,850.0,0.0,75.0
2014,7,22,2,0,0.0,0.0,0.0,3.8,3.8,26.7,850.0,7.4,78.0
2014,7,22,3,0,0.0,0.0,0.0,-3.1,3.1,42.3,850.0,7.8,81.0
2014,7,22,4,0,0.0,0.0,0.0,2.2,2.2,24.4,850.0,0.0,82.5
2014,7,22,5,0,0.0,0.0,0.0,0.0,1.2,22.0,850.0,8.7,85.5
2014,7,22,6,0,30.56,163.0,4.78,3.1,3.1,25.4,850.0,8.1,84.0
2014,7,22,7,0,109.14,363.2000000000001,11.260000000000002,6.0,6.0,28.8,850.0,7.4,360.0
2014,7,22,8,0,229.16000000000005,576.7,18.42,10.4,10.4,30.2,850.0,7.0,78.0
2014,7,22,9,0,379.9,796.34,25.92,15.8,15.8,28.7,850.0,0.0,78.0
2014,7,22,10,0,548.0600000000001,1036.34,33.58,20.2,20.2,28.2,850.0,1.85,97.5
2014,7,22,11,0,517.5,1095.84,36.48,22.3,22.3,28.8,850.0,3.7,141.0
2014,7,22,12,0,598.14,1116.26,37.58,23.0,23.0,26.1,850.0,6.4,207.0
2014,7,22,13,0,611.6,1118.54,37.74,24.0,23.1,25.2,850.0,7.3,0.0
2014,7,22,14,0,556.82,1104.68,37.06,23.2,23.2,24.15,850.0,7.5,237.0
2014,7,22,15,0,438.7200000000001,1047.16,35.1,22.5,22.5,23.1,850.0,7.0,235.5
2014,7,22,16,0,440.0800000000001,824.6600000000001,28.78,20.8,20.8,19.4,850.0,5.9,234.0
2014,7,22,17,0,280.86,604.0400000000001,21.2,17.7,17.7,12.2,850.0,3.8,360.0
2014,7,22,18,0,147.38000000000002,388.2600000000001,13.88,15.6,15.6,8.9,850.0,2.2,247.5
2014,7,22,19,0,122.81666666666668,182.48,7.0600000000000005,13.7,13.7,6.4,850.0,1.7,247.5
2014,7,22,20,0,98.25333333333336,0.0,1.36,11.8,11.8,7.9,850.0,3.0,258.0
2014,7,22,21,0,73.69000000000001,0.0,0.0,9.9,30.0,6.0,850.0,4.8,40.5
2014,7,22,22,0,49.12666666666668,0.0,0.0,8.4,8.4,5.3,850.0,5.6,57.0
2014,7,22,23,0,24.563333333333347,0.0,0.0,7.1,7.1,0.0,850.0,6.5,60.0
2014,7,23,0,0,0.0,0.0,0.0,6.2,6.2,9.45,850.0,6.7,0.0
2014,7,23,1,0,0.0,0.0,0.0,0.0,5.2,18.9,850.0,6.6,75.0
2014,7,23,2,0,0.0,0.0,0.0,0.0,4.4,25.9,850.0,6.7,75.0
2014,7,23,3,0,0.0,0.0,0.0,3.8,3.8,41.8,850.0,6.7,73.5
2014,7,23,4,0,0.0,0.0,0.0,3.6,3.6,23.7,850.0,6.7,69.0
2014,7,23,5,0,0.0,0.0,0.0,2.4,2.4,21.5,850.0,6.9,64.5
2014,7,23,6,0,30.660000000000004,161.94000000000003,4.800000000000001,1.6,1.6,25.05,850.0,0.0,72.0
2014,7,23,7,0,109.20000000000002,360.98,11.3,4.7,4.7,28.6,850.0,7.2,81.0
2014,7,23,8,0,229.1,573.3,18.48,9.3,9.3,29.7,1100.0,6.8,82.5
2014,7,23,9,0,289.7633333333334,791.92,26.0,13.7,12.333333333333334,27.8,850.0,5.1,94.5
2014,7,23,10,0,350.4266666666667,1013.02,33.68,16.1,15.366666666666667,27.2,850.0,3.3,360.0
2014,7,23,11,0,411.09,1072.36,36.58,18.4,18.4,28.2,850.0,3.5,138.0
2014,7,23,12,0,471.7533333333333,1092.6,37.68,19.9,19.55,25.6,850.0,6.1,198.0
2014,7,23,13,0,532.4166666666667,974.5366666666666,37.84,20.7,20.7,24.4,850.0,6.7,223.5
2014,7,23,14,0,593.08,856.4733333333332,37.14,21.2,21.2,24.6,850.0,6.6,234.0
2014,7,23,15,0,494.47333333333336,738.41,31.19,20.6,20.6,23.8,850.0,6.1,360.0
2014,7,23,16,0,395.8666666666667,620.3466666666666,25.24,18.7,18.7,20.3,850.0,27.5,249.0
2014,7,23,17,0,297.26000000000005,502.2833333333333,19.29,16.0,16.0,13.2,850.0,3.2,258.0
2014,7,23,18,0,198.65333333333336,384.22,13.34,13.8,13.8,10.0,850.0,1.3,265.5
2014,7,23,19,0,100.04666666666668,180.3,7.390000000000001,11.4,11.4,7.0,850.0,0.0,0.0
2014,7,23,20,0,1.4400000000000002,0.0,1.4400000000000002,9.3,9.3,8.9,850.0,3.2,307.5
2014,7,23,21,0,0.0,0.0,0.0,7.1,7.1,7.1,850.0,5.0,39.0
2014,7,23,22,0,0.0,0.0,0.0,5.4,5.4,0.0,850.0,5.6,60.0
2014,7,23,23,0,0.0,0.0,0.0,4.0,4.0,7.0,850.0,6.2,64.5
2014,7,24,0,0,0.0,0.0,0.0,2.9,2.9,0.0,850.0,6.4,70.5
2014,7,24,1,0,0.0,0.0,0.0,2.6,2.6,18.4,850.0,6.5,76.5
2014,7,24,2,0,0.0,0.0,0.0,-2.1,2.1,25.6,850.0,6.6,0.0
2014,7,24,3,0,0.0,0.0,0.0,1.5,1.5,43.1,850.0,6.6,75.0
2014,7,24,4,0,0.0,0.0,0.0,2.3,2.3,23.5,1100.0,6.5,73.5
2014,7,24,5,0,0.0,0.0,0.0,2.7,2.7,0.0,850.0,6.3,72.0
2014,7,24,6,0,30.200000000000003,157.14,4.82,3.5,3.5,25.6,850.0,6.2,72.0
2014,7,24,7,0,107.58,351.88,11.32,6.8,5.9,29.2,850.0,5.7,72.0
2014,7,24,8,0,225.74,560.12,18.52,10.1,10.1,31.0,850.0,5.2,337.5
2014,7,24,9,0,225.74,774.6800000000001,26.04,14.3,14.3,30.2,850.0,3.4,78.0
